x1	y1	x2	y2	celltype
861	346	897	378	2
891	360	922	386	2
906	338	940	366	2
901	324	946	350	2
933	528	970	567	2
893	533	925	567	2
914	578	939	600	2
607	523	642	548	2
385	639	414	666	2
192	575	274	654	1
171	624	205	661	2
209	650	252	684	2
241	628	276	651	2
108	640	151	675	2
110	658	139	689	2
76	680	110	710	2
24	660	51	685	2
32	648	86	692	2
25	612	73	638	3
57	613	94	636	2
92	586	136	632	2
98	577	134	608	3
245	713	271	738	2
101	746	132	773	2
54	728	100	759	2
15	789	44	812	2
94	800	129	833	2
111	777	176	825	1
150	764	205	805	2
172	752	219	786	2
179	738	212	769	2
131	756	166	790	2
459	698	488	722	2
604	622	632	654	2
611	626	628	643	2
645	629	671	653	2
647	619	744	672	1
676	614	718	644	2
719	603	756	634	2
762	599	788	625	2
825	613	877	650	2
880	626	923	659	2
946	643	970	670	2
935	666	963	698	2
856	648	886	688	2
841	653	871	691	2
683	795	750	822	3
715	752	742	781	3
741	721	764	752	3
666	943	697	998	3
655	1056	692	1111	3
561	679	594	754	3
590	723	611	746	2
618	739	663	784	2
621	724	643	752	2
640	706	668	726	2
654	695	680	714	2
739	672	767	697	2
831	757	882	801	3
854	772	890	811	2
802	792	835	824	2
814	730	856	770	2
799	749	842	783	2
874	749	916	772	2
920	803	956	845	2
892	811	917	832	2
887	840	916	865	2
936	798	973	883	3
858	884	908	918	2
815	862	849	892	2
811	869	847	903	2
791	896	817	919	2
813	902	847	940	2
685	849	711	874	2
696	827	719	852	2
595	852	634	888	2
600	834	630	862	2
603	825	627	840	2
604	825	668	875	1
583	833	613	860	2
572	852	606	882	2
542	856	583	899	2
519	901	559	942	2
491	768	520	802	2
498	768	517	789	2
521	790	563	813	2
412	757	440	812	3
464	870	499	903	2
316	783	364	823	2
321	757	354	791	2
382	855	414	886	2
582	911	607	940	2
627	954	652	979	2
416	1002	451	1034	2
156	842	186	876	2
175	840	207	873	2
94	865	130	900	2
107	884	134	911	2
107	876	150	909	2
145	867	175	897	2
151	885	181	925	2
151	896	180	938	2
181	872	214	899	2
191	894	216	930	2
211	871	247	904	2
72	855	106	881	2
117	833	152	864	2
197	925	230	957	2
192	961	220	981	2
196	984	226	1009	2
170	957	202	989	2
122	948	170	998	1
59	1003	85	1028	2
66	991	101	1017	2
3	977	38	1018	2
-2	943	23	978	2
-1	839	12	864	2
84	1046	113	1077	2
30	1086	76	1128	3
98	1026	149	1062	3
146	1085	185	1113	2
74	1162	127	1197	1
90	1169	117	1197	2
56	1168	76	1198	2
27	1167	59	1194	2
27	1192	51	1201	2
7	1137	36	1178	2
-1	1084	24	1129	2
-2	1103	13	1131	2
216	1125	250	1156	2
276	1123	298	1148	2
290	1160	310	1183	2
266	1168	292	1193	2
237	1189	268	1199	2
226	1063	253	1090	2
230	1032	269	1059	2
261	1027	298	1050	2
358	1028	392	1055	2
360	1048	393	1083	2
425	1072	456	1111	3
403	1121	450	1166	2
383	1144	414	1172	2
477	1112	504	1138	2
476	1134	499	1164	2
455	1071	493	1102	2
453	992	495	1029	2
574	1068	599	1095	2
625	1071	657	1100	2
446	1166	484	1199	3
531	1151	565	1184	3
550	1109	582	1142	3
666	1024	713	1060	2
709	1005	740	1048	2
681	973	787	1061	1
737	983	778	1013	2
734	981	779	1021	2
769	965	809	993	2
803	991	838	1026	2
713	1068	745	1107	2
737	1091	770	1123	2
703	1113	734	1152	2
755	1120	787	1146	2
721	1172	771	1200	2
861	1132	917	1183	2
826	1110	859	1145	2
802	1121	835	1149	2
786	1103	818	1128	2
780	1134	813	1163	2
781	1174	827	1200	2
827	1191	859	1198	2
917	1189	943	1200	2
893	1065	936	1100	2
919	969	957	993	2
866	1042	902	1083	2
842	1059	884	1091	2
1027	1137	1116	1182	3
1319	1138	1386	1184	3
1408	1092	1465	1140	3
1513	1067	1572	1115	3
1457	1090	1512	1117	3
1442	1089	1475	1119	2
1467	1036	1497	1084	3
1465	941	1499	1000	3
1483	811	1540	863	3
1503	736	1542	791	3
1512	702	1546	760	3
1338	1018	1366	1051	2
1353	1038	1376	1068	2
1383	1089	1406	1113	2
1386	1120	1409	1154	2
1361	1185	1395	1199	2
1030	1184	1055	1200	2
1474	1189	1504	1199	2
1497	1164	1529	1193	2
1514	1156	1537	1174	2
1407	1055	1438	1080	2
1437	1040	1471	1071	2
1577	955	1601	989	2
1528	962	1548	980	2
1511	952	1536	979	2
1498	937	1534	963	2
1463	877	1490	903	2
1436	933	1460	964	2
1561	833	1599	872	2
1550	856	1576	883	2
1587	812	1599	843	2
1471	777	1511	809	2
1421	806	1445	824	2
1340	853	1366	876	2
1344	871	1372	901	2
1314	932	1341	960	2
1336	921	1358	949	2
1350	904	1395	946	2
1342	933	1375	963	2
1292	875	1336	911	2
1311	851	1344	877	2
1270	835	1314	872	2
1235	858	1262	881	2
1234	883	1268	910	2
1216	888	1255	925	2
1211	917	1260	948	2
1112	894	1145	921	2
1067	956	1096	975	2
1103	995	1138	1022	2
1236	976	1258	1001	2
1267	1045	1307	1085	2
1287	1128	1320	1157	2
1116	1082	1155	1117	2
1140	1069	1170	1092	2
1100	1106	1127	1128	2
1111	1050	1159	1093	2
1081	1086	1146	1157	1
1031	1048	1064	1080	2
1009	1015	1056	1045	2
978	1026	1024	1062	2
986	1089	1009	1129	2
979	1015	1000	1044	2
991	904	1019	930	2
1025	890	1056	919	2
1049	878	1080	908	2
1081	852	1110	877	2
1087	876	1113	895	2
1095	880	1132	903	2
1061	796	1100	837	2
1004	836	1035	862	2
1046	777	1072	802	2
1019	751	1078	783	2
1036	707	1099	741	2
1085	718	1118	748	2
1135	721	1170	760	2
1183	723	1225	779	3
1184	663	1218	701	2
1196	646	1233	680	2
1240	635	1271	663	2
1237	645	1278	674	2
1136	834	1173	867	2
1155	820	1203	846	2
1155	796	1183	823	2
1173	797	1209	823	2
1204	783	1242	817	2
1274	746	1307	779	2
1287	768	1323	803	2
1315	707	1349	736	2
1329	669	1365	694	2
1176	617	1205	646	2
1033	596	1064	623	2
961	696	995	722	2
1395	624	1436	659	2
1520	637	1562	674	2
1510	650	1542	677	2
1537	606	1573	646	2
1496	700	1525	737	2
1560	721	1588	744	2
1566	707	1591	731	2
1579	733	1598	764	2
1000	568	1031	604	2
1226	556	1261	598	2
1235	552	1280	592	2
1262	558	1303	602	2
1286	554	1322	598	2
1372	552	1415	594	2
1378	579	1404	600	2
1406	588	1441	615	2
1380	602	1418	634	2
1411	560	1457	589	2
1537	540	1564	594	3
1491	534	1544	585	3
1515	574	1537	608	2
1449	465	1479	494	2
1414	500	1459	535	2
1417	501	1439	526	2
1512	511	1546	532	2
1544	516	1571	537	2
1572	491	1601	516	2
1563	564	1594	598	2
1118	488	1146	515	2
1143	440	1182	482	2
1189	442	1240	479	2
1265	432	1304	473	2
1288	497	1322	536	2
1358	448	1393	477	2
1379	437	1412	466	2
1509	448	1534	475	2
1547	429	1590	471	1
1532	438	1563	470	2
1550	392	1584	416	2
1457	322	1492	352	2
1440	323	1470	350	2
1494	277	1520	307	2
1515	301	1545	331	2
1401	302	1434	331	2
1366	394	1393	420	2
1261	396	1289	425	2
1234	377	1276	403	3
1315	313	1345	350	2
1392	344	1424	374	2
1555	211	1600	304	1
1495	229	1525	256	2
1094	398	1138	425	2
1184	403	1213	425	2
1013	345	1039	385	2
1090	348	1113	370	2
1072	390	1105	416	2
1105	313	1130	340	2
1128	293	1160	316	2
1189	301	1225	345	2
1244	299	1274	320	2
1218	246	1245	277	2
1097	249	1121	276	2
1083	263	1110	289	2
1061	267	1103	294	2
963	224	1005	249	2
983	235	1026	266	2
1320	233	1348	254	2
884	108	915	140	2
1022	86	1064	114	2
1047	32	1086	68	2
1035	46	1070	72	2
1056	55	1086	88	2
1160	57	1203	89	2
1167	77	1205	105	2
1191	66	1223	91	2
1222	51	1281	90	2
1254	94	1291	116	2
1157	134	1182	159	2
1149	149	1183	176	2
1121	128	1179	173	1
1117	100	1148	125	2
1083	165	1113	198	2
1111	204	1135	234	2
1204	141	1235	174	2
1257	207	1293	246	2
1301	155	1322	182	2
1333	137	1378	184	3
1350	114	1401	158	2
1370	135	1398	187	2
1406	174	1436	211	2
1427	158	1467	194	2
1329	49	1374	92	2
1342	18	1374	55	2
1325	97	1364	126	2
1387	30	1417	52	2
1485	13	1512	35	2
1586	0	1600	41	2
1500	64	1555	87	2
1508	88	1547	119	2
1441	71	1504	129	1
1405	102	1440	130	2
995	-1	1020	13	2
966	0	1032	45	3
1069	0	1089	15	2
1091	-1	1115	13	2
1136	0	1175	13	2
1214	0	1243	11	2
883	51	912	75	2
1294	948	1326	969	2
