x1	y1	x2	y2	celltype
42	1096	60	1114	2
60	1093	91	1116	2
20	1016	76	1062	2
3	946	39	971	2
38	904	67	929	2
84	906	123	952	2
99	910	153	941	2
138	919	178	943	2
150	902	196	941	2
180	885	201	907	2
284	1084	307	1101	2
266	1110	290	1128	2
141	1055	177	1089	2
185	1067	220	1091	2
188	1044	218	1068	2
236	1094	266	1116	2
293	1097	322	1117	2
307	1110	331	1136	2
322	1089	350	1122	2
333	1088	363	1115	2
239	1153	291	1188	3
171	1154	235	1195	1
138	1162	170	1187	2
114	1169	139	1194	2
88	1142	114	1156	2
72	1144	108	1176	2
93	1178	153	1199	2
301	1143	351	1178	2
378	1164	419	1199	2
468	1111	500	1137	2
508	1176	542	1198	2
533	1161	561	1195	3
558	1171	578	1197	2
431	1102	466	1133	2
452	1081	493	1113	2
501	1075	523	1103	2
509	1021	548	1086	3
462	987	493	1020	2
530	973	563	1013	2
531	1017	559	1046	2
535	1073	558	1118	2
566	1109	602	1140	2
579	1125	615	1177	3
624	1117	641	1163	3
728	1124	773	1165	3
560	1002	649	1055	1
752	1074	813	1157	1
859	1019	921	1079	1
655	982	737	1042	1
672	944	767	988	1
729	968	767	987	2
589	982	623	1014	2
629	1003	664	1028	2
660	1007	687	1033	2
674	1011	707	1044	2
650	1036	677	1062	2
625	1054	658	1090	2
743	1017	784	1053	2
776	1162	811	1190	2
797	1160	827	1183	2
727	1181	753	1199	2
840	1126	873	1156	2
853	1095	900	1134	2
818	1003	861	1032	2
627	912	659	946	2
566	911	622	950	2
627	851	665	888	2
644	830	667	857	2
672	898	703	919	2
623	880	670	914	2
760	823	788	845	2
772	779	799	808	2
779	757	804	779	2
794	738	860	819	1
820	759	849	779	2
820	784	849	810	2
794	810	825	841	2
866	943	904	967	2
884	968	925	1000	3
1023	700	1096	757	1
918	826	974	859	3
1040	868	1076	899	3
1209	907	1258	973	1
1278	960	1372	1039	1
1282	976	1325	1029	2
1148	1103	1214	1156	1
1505	863	1541	900	2
1526	897	1549	923	2
1566	897	1592	921	2
1583	864	1600	890	2
1590	998	1600	1024	2
1407	955	1439	986	2
1242	964	1295	1012	2
1213	959	1236	989	2
1228	808	1258	838	2
1330	890	1354	911	2
1238	895	1268	915	2
1260	889	1286	913	2
1223	1035	1278	1084	2
1288	1081	1314	1106	2
1285	1160	1323	1197	2
1316	1163	1352	1185	2
1339	1142	1363	1174	2
1351	1115	1386	1138	2
1400	1142	1423	1162	2
1380	1166	1411	1202	2
1451	1177	1478	1200	2
1454	1103	1488	1134	2
1481	1077	1517	1110	2
1463	1049	1492	1079	2
1379	1067	1416	1103	2
1189	1077	1240	1118	2
1113	1110	1157	1129	2
1135	1144	1160	1171	2
1144	1180	1176	1198	2
978	1168	1006	1193	2
1074	1187	1102	1200	2
1215	1144	1252	1175	2
1159	1160	1213	1186	2
929	1132	959	1163	2
949	1097	995	1157	3
992	1026	1016	1048	2
996	999	1043	1034	2
1008	1059	1069	1104	2
1074	1032	1108	1049	2
1070	990	1094	1008	2
1086	988	1119	1016	2
1076	962	1114	1002	2
937	963	977	994	2
952	954	984	975	2
949	939	976	963	2
916	899	941	927	2
867	806	905	843	2
972	925	1004	950	2
983	855	1022	889	2
997	835	1037	861	2
1002	788	1064	827	2
999	742	1039	779	2
925	689	970	730	2
858	692	897	714	2
879	735	909	760	2
913	753	944	790	2
1095	664	1125	696	2
886	636	917	671	2
896	643	954	679	3
937	647	958	672	2
929	624	978	669	2
862	609	894	629	2
1168	689	1212	729	2
1152	700	1190	726	2
1130	713	1160	744	2
1209	693	1233	718	2
1287	677	1321	719	2
1281	740	1310	767	2
1266	758	1303	794	2
1312	836	1335	853	2
1366	848	1405	883	2
1397	829	1438	855	2
1414	804	1442	827	2
1403	753	1432	786	2
1432	777	1463	804	2
1464	788	1506	815	2
1466	726	1514	765	2
1528	704	1557	730	2
1533	720	1557	751	2
1542	723	1579	750	2
1549	700	1588	731	2
1377	670	1419	709	2
1395	662	1436	689	2
1483	651	1508	669	2
1257	644	1283	665	2
1134	890	1170	921	2
998	645	1044	688	2
843	665	889	690	2
817	677	860	707	2
1538	760	1573	794	2
1224	487	1271	555	1
853	493	930	557	1
870	486	906	519	2
941	473	984	508	2
965	478	991	495	2
975	494	1008	525	2
997	502	1049	549	2
979	545	1011	566	2
915	561	938	582	2
1024	573	1056	604	2
912	429	961	474	1
915	436	955	463	2
949	412	974	430	2
944	321	974	347	2
958	260	985	288	2
992	209	1036	235	2
964	148	993	174	2
951	167	1002	200	2
975	106	1025	146	2
999	79	1060	113	2
1027	139	1058	165	2
1008	43	1036	66	2
1143	46	1170	75	2
1165	91	1194	123	2
1187	72	1222	102	2
1202	77	1232	101	2
1204	48	1232	78	2
1220	52	1254	85	2
1249	142	1280	169	2
1140	116	1192	151	2
1103	147	1152	190	2
1332	86	1372	114	2
1365	50	1395	80	2
1357	218	1387	241	3
1444	221	1482	258	3
1286	324	1331	366	3
1235	374	1293	419	3
1121	404	1154	433	2
1021	368	1062	391	2
1197	274	1235	307	2
1109	250	1157	284	2
1166	322	1207	344	2
1165	367	1196	392	2
1136	374	1179	404	2
1230	320	1258	347	2
1266	362	1300	388	2
1213	428	1245	458	2
1263	467	1320	508	2
1151	586	1188	621	2
1190	584	1238	613	2
1200	614	1238	648	2
1227	607	1257	627	2
1387	555	1426	580	2
1409	562	1446	598	2
1424	542	1465	577	2
1443	529	1488	567	1
1514	568	1539	591	2
1473	603	1505	626	2
1487	587	1510	605	2
1495	599	1517	623	2
1564	476	1603	514	2
1444	435	1483	465	2
1456	458	1488	485	2
1473	432	1526	480	2
1391	362	1437	405	2
1396	262	1427	291	2
1498	287	1524	322	2
1514	305	1534	328	2
1511	217	1553	245	2
1512	237	1543	272	2
1481	371	1531	409	2
1491	357	1541	396	2
1577	400	1600	433	2
1528	430	1562	461	2
1540	415	1571	441	2
1588	414	1600	433	2
1577	404	1595	420	2
1551	160	1593	188	2
1579	192	1600	229	2
1462	75	1504	112	2
1514	41	1544	66	2
1221	105	1250	143	2
1338	110	1374	137	2
1464	280	1499	308	2
1246	228	1297	266	2
1040	183	1091	218	2
1191	148	1230	185	2
660	321	702	372	2
1417	31	1467	85	2
1528	13	1561	56	2
1314	0	1355	31	2
1261	0	1307	19	2
1162	7	1200	34	2
1044	3	1078	39	2
915	8	946	36	2
936	1	976	25	2
948	-2	974	9	2
994	0	1029	9	2
7	477	49	513	2
0	434	35	464	2
840	1058	881	1094	2
894	1037	940	1083	2
1084	1120	1139	1170	2
1428	1111	1458	1156	2
1558	599	1600	644	2
1321	572	1358	600	2
1122	521	1169	561	2
1299	384	1332	417	2
