x1	y1	x2	y2	celltype
577	430	663	531	1
577	493	664	570	1
642	431	675	475	2
653	419	675	435	2
731	454	757	475	2
634	392	716	468	1
718	478	735	494	2
750	479	777	496	2
801	457	821	476	2
713	512	802	605	1
740	566	804	610	1
717	552	745	578	2
726	581	753	602	2
687	569	709	591	2
671	510	695	535	2
543	471	576	507	1
410	521	448	557	1
356	505	447	596	1
397	476	454	518	1
442	491	464	521	2
251	544	283	581	3
331	549	367	579	3
367	546	392	569	2
285	476	324	511	2
296	491	322	512	2
262	491	305	522	2
285	477	322	501	2
287	449	307	486	2
299	445	325	501	3
200	546	228	586	3
183	583	205	603	3
337	598	358	619	2
346	560	409	626	1
865	591	893	614	2
889	578	911	601	2
578	532	630	607	1
548	494	598	550	1
560	551	590	576	2
519	542	572	589	1
674	625	721	663	2
685	620	709	642	2
892	620	971	732	1
921	614	947	643	2
947	711	978	752	2
205	605	235	639	3
314	628	367	695	1
317	586	408	645	1
379	625	419	655	2
409	631	428	661	2
380	667	409	695	2
353	693	432	735	1
432	692	473	732	2
433	682	458	713	2
493	657	532	696	2
461	616	512	657	3
451	640	518	721	1
525	720	552	745	2
508	702	602	767	1
568	729	635	823	1
631	664	689	749	1
639	640	711	705	1
687	673	751	762	1
688	711	721	747	2
695	737	715	763	2
707	737	733	761	2
746	730	770	751	2
766	715	799	739	2
801	735	821	764	2
863	755	891	775	2
873	760	896	794	2
911	737	942	767	2
904	736	928	753	2
899	697	917	715	2
883	704	916	736	2
910	721	932	734	2
924	760	950	786	2
817	764	891	846	1
854	783	914	841	1
764	814	813	869	1
765	871	801	907	2
838	857	867	881	2
688	857	759	940	1
870	954	896	991	3
588	869	658	936	1
631	853	657	879	2
666	946	687	966	2
588	957	622	979	2
569	955	592	975	2
605	972	633	997	2
659	1000	676	1022	2
655	1016	683	1049	2
557	866	585	897	2
491	783	577	883	1
413	820	471	890	1
354	787	395	879	1
404	808	434	833	2
422	799	451	818	2
428	790	468	807	2
418	750	447	778	2
240	762	350	837	1
273	830	323	872	1
309	853	336	882	2
320	831	346	863	2
341	827	361	861	2
307	883	336	907	2
327	910	354	958	2
76	852	160	923	1
49	914	80	940	2
112	772	126	792	2
143	697	157	711	2
126	746	150	763	2
215	740	234	765	2
126	783	148	804	2
200	909	237	940	1
60	944	87	971	2
27	946	58	969	2
33	968	62	995	2
77	967	102	990	2
135	948	161	968	2
143	940	170	959	2
214	958	242	990	2
221	958	247	988	2
106	975	140	1011	2
93	1001	122	1027	2
74	1003	105	1024	2
60	1000	97	1026	2
34	984	69	1017	1
1	1017	13	1039	2
0	820	45	902	1
45	834	84	890	1
82	816	114	862	3
115	818	140	869	3
-1	641	18	679	2
1	581	46	645	1
213	680	252	726	1
134	988	195	1062	1
-1	1044	14	1071	2
3	1061	25	1085	2
1	1086	12	1116	2
0	1071	52	1148	1
10	1116	32	1160	3
41	1147	70	1178	2
25	1164	50	1191	2
54	1150	104	1196	1
41	1182	80	1201	1
176	1160	211	1183	3
235	1150	254	1171	3
163	1041	258	1091	1
201	1047	233	1070	2
239	1062	265	1085	2
161	1092	198	1116	2
278	1129	301	1148	2
297	1112	319	1134	2
298	1157	334	1192	1
323	1149	382	1198	1
382	1054	411	1080	2
391	1071	414	1096	2
354	1033	381	1054	2
306	1038	329	1062	2
380	1011	408	1032	2
425	1058	456	1083	2
477	1009	517	1050	3
460	1081	488	1116	3
430	1101	472	1122	3
414	1117	441	1138	2
407	1140	441	1166	2
426	1153	472	1195	1
449	1138	473	1161	2
465	1121	492	1140	2
494	1096	518	1122	2
495	1117	520	1141	2
487	1140	536	1195	1
562	1078	594	1120	1
610	1140	688	1199	1
656	1127	681	1156	2
660	1150	684	1173	2
657	1107	677	1129	2
695	1118	717	1145	2
748	1117	777	1154	2
795	1101	819	1124	2
855	1126	890	1176	3
879	1135	924	1174	3
932	1167	962	1191	3
878	1020	907	1092	3
917	1184	943	1199	2
813	1146	844	1169	2
788	1184	813	1199	2
834	1116	860	1144	2
794	1083	820	1105	2
804	1077	829	1100	2
805	1036	829	1061	2
824	1051	843	1075	2
839	1080	860	1105	2
866	1054	894	1082	2
856	1032	878	1064	2
731	998	767	1037	2
657	1056	687	1083	2
872	882	936	959	1
929	971	949	997	2
942	1047	973	1074	2
961	908	1022	975	1
1004	911	1113	980	1
1054	905	1116	970	1
1096	908	1124	935	2
1047	958	1077	986	2
990	1005	1010	1023	2
1084	1041	1110	1071	2
1149	1064	1204	1104	3
1141	1060	1168	1083	2
1075	1073	1111	1098	2
987	1000	1051	1048	1
1005	1066	1038	1103	2
1037	1044	1071	1078	2
1073	1104	1112	1141	1
1034	1100	1142	1155	1
1083	1137	1112	1160	2
1172	1107	1197	1131	2
1194	1123	1234	1158	2
1159	1181	1196	1195	2
1134	1021	1231	1092	1
1226	990	1261	1032	2
1228	998	1240	1008	2
1246	996	1267	1017	2
1297	1101	1325	1140	3
1280	1129	1312	1167	2
1334	1171	1357	1194	2
1363	1152	1384	1172	2
1387	1151	1409	1168	2
1386	1131	1410	1154	2
1368	1176	1399	1193	2
1487	1190	1508	1199	2
1547	1177	1588	1200	1
1554	1118	1588	1155	1
1531	1097	1578	1140	1
1353	939	1440	1022	1
1364	941	1427	967	2
1482	1029	1513	1072	2
1533	1050	1566	1089	2
1463	1011	1490	1036	2
1423	1021	1445	1039	2
1407	1040	1427	1058	2
1380	1050	1407	1065	2
1283	974	1308	995	2
1250	967	1276	989	2
1248	1051	1269	1074	2
1192	934	1229	980	1
1114	884	1149	918	2
1197	867	1256	924	1
1228	806	1257	867	3
1316	934	1339	961	2
1454	890	1483	925	2
1467	892	1492	915	2
1455	921	1491	955	2
1499	875	1527	898	2
1500	904	1528	933	2
1528	937	1549	961	2
1544	936	1565	957	2
1555	922	1583	943	2
1498	940	1566	1003	1
1393	817	1444	884	1
1411	787	1446	830	1
1378	647	1426	715	1
1398	639	1453	720	1
1201	638	1262	716	1
1179	648	1239	731	1
1017	642	1094	699	1
983	567	1118	695	1
1093	728	1149	774	1
993	778	1024	817	2
1020	799	1057	824	2
1107	777	1156	816	2
1097	716	1131	769	2
1087	681	1133	721	2
1099	667	1134	700	2
1052	687	1090	713	2
1033	679	1062	697	2
1044	702	1067	728	2
1028	608	1053	629	2
1000	617	1022	641	2
1058	603	1084	623	2
1133	612	1162	640	2
1133	575	1190	631	1
1177	577	1212	620	3
1148	561	1174	589	2
1120	580	1143	608	2
1199	620	1224	646	2
1235	601	1265	649	3
1248	651	1269	688	3
1144	655	1172	677	2
1166	688	1192	715	2
1226	735	1254	757	2
1209	755	1228	779	2
1223	782	1246	801	2
1260	727	1290	759	2
1301	693	1337	723	2
1319	721	1347	750	2
1404	753	1434	781	2
1418	734	1444	762	2
1468	775	1501	817	3
1535	738	1558	765	2
1547	733	1574	752	2
1510	730	1577	807	1
1554	740	1602	801	1
1589	724	1599	740	1
1590	697	1601	714	1
1581	617	1601	658	1
1533	614	1562	653	2
1494	623	1518	646	2
1484	637	1544	697	1
1402	618	1427	642	2
1404	605	1453	638	3
1438	1106	1494	1142	2
1265	529	1341	614	1
1089	472	1152	551	1
981	512	1068	584	1
1416	340	1506	426	1
1495	261	1560	324	1
1150	199	1235	280	1
1014	227	1105	277	1
1122	24	1207	106	1
965	284	1001	335	3
1276	246	1308	315	3
1272	228	1308	262	3
1308	229	1339	288	3
1117	349	1172	411	1
1361	208	1437	277	1
1430	133	1502	205	1
1463	109	1522	167	1
1024	288	1054	321	2
1051	291	1086	314	2
1029	460	1064	493	2
1030	477	1057	505	2
1047	493	1086	522	3
1095	473	1117	489	2
1099	447	1124	468	2
1114	470	1136	490	2
1125	438	1148	471	2
1141	415	1173	446	2
1153	425	1175	446	2
1167	406	1188	425	2
1167	422	1196	439	2
1177	439	1204	457	2
1182	411	1203	429	2
1196	397	1224	427	2
1187	369	1220	395	2
1183	331	1213	364	2
1114	526	1145	557	2
1055	517	1080	542	2
812	397	845	425	2
1261	465	1291	494	2
1333	455	1366	490	2
1413	475	1442	499	2
1372	433	1435	493	1
1388	424	1416	450	2
1345	411	1372	433	2
1366	370	1406	411	2
1297	395	1335	431	1
1451	525	1485	557	2
1483	507	1513	534	2
1241	394	1263	417	2
1241	345	1263	376	3
1277	352	1308	382	2
1282	338	1299	359	2
1292	324	1304	347	2
1375	274	1404	304	2
1398	269	1429	304	2
1456	330	1479	353	2
1528	324	1556	348	2
1538	350	1571	383	2
1584	356	1599	397	1
1560	459	1599	505	1
1492	452	1547	514	1
1466	491	1487	516	2
1525	519	1551	543	2
1550	516	1590	540	2
1557	490	1582	522	2
1581	488	1598	515	2
1467	248	1490	275	2
1449	193	1469	218	2
1446	213	1472	243	2
1408	226	1442	267	2
1373	199	1394	214	2
1397	191	1421	211	2
1545	231	1570	249	2
1206	286	1226	307	2
1227	272	1260	311	2
1236	217	1266	249	2
1205	190	1237	215	2
1198	161	1223	191	2
1181	150	1210	173	2
1166	169	1194	191	2
1130	240	1160	266	2
1088	207	1120	233	2
1058	206	1081	230	2
1044	198	1071	221	2
1046	244	1070	269	2
972	134	1007	182	2
1036	73	1065	109	2
1165	6	1180	28	2
1161	14	1208	61	1
1157	81	1178	102	2
1159	59	1205	104	1
1112	0	1140	13	2
1234	13	1267	42	2
1205	1	1247	16	1
1258	31	1281	51	2
1267	41	1298	62	2
1298	45	1332	67	2
1285	5	1318	39	3
1311	1	1342	16	3
1262	2	1350	49	1
1274	64	1299	91	2
1308	82	1331	106	2
1272	161	1331	215	1
1311	148	1337	185	2
1326	129	1357	153	2
1365	100	1403	133	1
1355	94	1384	120	2
1413	36	1444	66	2
1353	32	1379	57	2
1386	1	1412	29	2
1409	0	1438	10	2
1536	0	1564	8	2
881	122	943	174	1
987	16	1033	64	1
585	0	611	9	3
3	33	38	66	2
182	696	247	765	1
703	815	751	857	2
1022	869	1061	914	2
951	746	988	791	2
1406	887	1435	923	2
1444	864	1490	905	2
1157	443	1192	477	2
1451	345	1498	395	1
1489	237	1600	339	1
1435	137	1460	160	2
1437	115	1461	157	3
1456	120	1485	148	2
1484	137	1514	162	2
1432	163	1480	200	1
1324	14	1351	35	2
