x1	y1	x2	y2	celltype
1575	165	1600	204	1
944	97	968	134	2
848	140	946	179	1
891	170	923	189	2
1081	96	1108	117	2
1053	17	1087	49	2
906	-1	971	24	1
1035	211	1090	246	3
1090	180	1175	204	3
1185	165	1228	194	3
1182	201	1209	228	2
1264	188	1301	217	2
1286	239	1316	263	2
1506	291	1535	316	2
1554	258	1583	279	2
1581	285	1600	305	2
1577	302	1601	333	2
1396	125	1439	159	2
1431	194	1471	234	2
1347	80	1373	102	2
1267	117	1299	141	2
1282	68	1306	91	2
1253	54	1294	88	2
1233	4	1262	33	2
1135	85	1160	114	2
1356	2	1382	24	2
1381	0	1406	19	2
1406	14	1443	38	2
221	772	297	818	1
28	920	66	953	2
1578	1163	1599	1199	1
1462	665	1500	696	2
1480	589	1517	630	2
1327	534	1364	561	2
1216	675	1245	704	2
1058	754	1090	781	2
1433	162	1484	204	2
1547	0	1582	13	2
126	0	153	13	1
