x1	y1	x2	y2
1574	562	1601	588
1524	587	1552	617
1485	601	1521	647
1064	628	1114	652
1075	611	1105	641
1078	570	1115	617
1011	552	1047	584
1111	551	1157	594
1345	731	1387	761
1025	488	1057	524
1042	502	1075	534
1087	480	1115	510
1100	460	1138	485
1114	454	1178	492
1174	420	1205	444
1254	510	1287	544
1261	471	1297	514
1295	471	1330	508
922	387	958	415
951	270	975	298
1007	288	1034	321
1021	301	1051	334
1102	335	1138	367
1162	345	1194	377
1287	440	1320	468
1207	408	1245	442
1221	370	1254	412
1211	387	1252	421
1262	384	1284	411
1277	378	1307	410
1410	435	1442	465
1320	388	1352	424
1352	405	1402	444
1310	354	1341	380
1318	350	1367	401
1347	374	1370	404
1372	372	1394	401
1395	388	1425	424
1445	367	1478	404
1494	348	1527	378
1427	352	1455	380
1320	304	1347	331
1385	351	1410	384
1428	271	1460	298
1438	232	1471	267
1492	267	1521	291
1520	287	1548	317
1517	220	1540	251
1548	220	1578	250
1438	60	1482	95
1107	298	1134	327
774	245	804	272
807	181	835	211
787	215	834	251
807	204	852	252
825	127	857	157
830	260	875	292
854	250	881	268
870	257	904	282
881	224	904	254
874	184	914	212
1068	271	1095	301
1090	274	1118	305
1137	278	1161	301
1178	237	1205	262
1184	282	1202	312
1204	265	1244	317
1234	270	1255	300
1297	258	1322	287
1335	255	1377	291
1500	75	1538	104
1520	47	1561	82
1572	84	1597	117
1591	8	1598	30
1100	71	1137	107
1347	180	1372	207
1382	168	1412	195
1432	154	1475	190
1287	141	1318	171
1248	178	1275	205
1117	191	1161	225
1154	191	1191	220
1105	171	1140	195
1250	144	1275	170
1248	110	1270	144
1237	75	1264	105
1082	130	1111	155
1050	137	1094	178
1012	184	1040	215
997	151	1025	185
1012	121	1044	154
1227	0	1262	20
1264	0	1294	22
1288	64	1320	95
1342	47	1377	77
1362	21	1387	50
1384	5	1410	35
1387	35	1427	67
1075	0	1108	20
1030	0	1072	14
905	131	941	162
900	112	928	141
945	110	985	137
952	94	998	128
788	104	828	135
758	107	830	130
798	58	827	88
827	65	850	84
841	71	861	90
905	91	930	108
918	85	938	107
822	0	855	20
820	25	852	54
862	37	882	64
842	10	895	47
200	268	230	298
900	17	941	67
962	1	1008	40
1010	37	1065	92
990	78	1030	108
1024	82	1058	114
24	281	57	321
