x1	y1	x2	y2	celltype
1578	-1	1598	9	2
1446	-1	1474	7	2
1391	6	1465	51	1
1518	112	1599	171	1
1021	5	1059	28	2
745	154	793	178	2
159	0	200	12	2
28	386	101	438	1
1571	980	1598	1005	2
1061	542	1091	582	2
1408	401	1436	430	2
