x1	y1	x2	y2	celltype
763	876	791	898	2
789	850	812	868	2
759	815	802	848	2
850	814	872	839	2
842	807	898	857	1
883	862	904	889	2
901	898	930	950	3
933	951	968	998	3
938	921	973	958	2
924	812	949	837	2
910	797	935	826	2
897	713	924	755	3
948	737	974	759	2
953	763	973	788	2
949	630	983	713	3
925	702	963	737	2
876	644	907	675	2
809	606	871	663	1
859	585	899	611	2
930	602	959	635	2
760	708	810	762	1
109	895	138	952	3
123	851	183	895	1
0	1182	15	1200	2
167	1186	202	1199	2
115	667	162	707	1
1003	998	1103	1173	1
1045	1113	1103	1130	3
991	1013	1033	1045	2
1024	1037	1051	1062	2
969	1144	996	1170	2
964	1158	1000	1180	2
935	1184	974	1199	2
1124	1153	1175	1198	1
1280	1112	1357	1143	3
1434	1072	1466	1122	3
1367	1137	1414	1175	3
1252	955	1290	1009	3
1287	864	1328	907	3
1338	707	1368	762	3
1293	705	1328	743	3
1033	712	1072	747	1
1058	670	1088	703	1
1107	710	1156	757	1
1470	718	1511	764	1
1010	940	1077	999	1
1038	962	1083	1003	2
1082	959	1108	982	2
1043	1015	1067	1040	2
1064	1086	1084	1102	2
1093	1091	1113	1114	2
1118	1090	1142	1110	2
1127	1020	1167	1066	1
1175	1042	1202	1072	2
1222	1016	1252	1062	2
1234	1078	1256	1096	2
1219	1102	1238	1131	2
1248	1092	1286	1131	1
1275	1069	1299	1093	2
1211	956	1240	980	2
1282	956	1300	973	2
1275	995	1294	1017	2
1181	892	1203	918	2
1100	868	1121	897	2
1091	892	1119	916	2
1071	924	1100	953	2
1034	879	1070	901	2
1015	838	1040	865	2
961	861	983	883	2
975	845	1008	892	1
991	795	1035	830	1
1044	776	1094	821	1
1040	754	1066	776	2
1023	694	1051	715	3
1004	736	1030	757	2
1003	717	1049	739	3
1003	767	1029	790	2
1083	736	1110	755	3
1111	704	1137	731	2
1118	682	1143	704	2
1097	764	1125	787	2
1133	766	1156	791	2
1154	773	1179	799	2
1163	747	1186	772	2
1176	778	1196	802	2
1144	801	1173	828	3
1165	825	1198	855	3
1213	760	1235	788	3
1254	851	1280	877	2
1262	825	1316	901	1
1324	851	1348	879	2
1312	823	1339	849	2
1315	800	1338	822	2
1264	786	1295	810	2
1333	773	1355	794	2
1330	751	1359	778	2
1276	720	1307	747	2
1291	907	1313	934	2
1317	888	1339	914	2
1393	864	1420	892	2
1425	846	1464	891	1
1435	859	1473	900	1
1509	937	1539	965	3
1494	896	1525	924	2
1414	945	1447	972	2
1394	930	1417	952	2
1403	1017	1428	1044	2
1402	993	1454	1020	1
1395	1048	1419	1072	2
1371	1114	1401	1136	2
1492	1066	1531	1093	1
1535	1027	1563	1051	2
1568	1105	1591	1132	2
1530	1136	1579	1182	1
1559	1133	1590	1166	2
1435	1151	1478	1197	1
1446	1166	1473	1187	2
1522	1184	1560	1198	2
1434	1027	1463	1056	2
1285	1158	1364	1201	1
1313	1179	1344	1202	2
1557	968	1601	1040	1
1583	922	1599	954	2
1562	944	1584	965	2
1541	915	1569	940	2
1504	835	1543	879	1
1565	783	1599	827	1
1546	796	1570	824	2
1446	761	1471	782	2
1394	775	1481	825	1
1462	793	1489	814	2
1411	756	1439	780	2
1426	717	1457	758	2
1522	732	1550	764	2
1505	678	1565	727	1
1496	695	1525	723	2
1510	650	1540	676	2
1552	685	1590	721	2
1494	615	1531	644	2
1499	606	1528	631	2
1499	592	1534	618	2
1524	604	1556	636	2
1525	628	1556	691	1
1460	609	1491	649	2
1444	599	1475	624	2
1466	635	1515	672	1
1366	656	1396	694	2
1547	726	1566	755	2
1248	680	1277	706	2
1240	662	1270	681	2
1257	625	1309	676	1
1274	637	1294	662	2
1332	603	1355	627	2
1181	660	1227	681	2
1155	609	1187	642	2
1186	616	1216	641	2
1168	592	1198	616	2
1124	599	1151	623	2
1060	602	1089	622	2
1032	536	1087	614	1
1048	549	1074	580	2
1015	566	1042	589	2
964	519	990	549	2
974	452	1008	518	1
933	464	959	489	2
981	356	1018	383	2
992	326	1020	357	2
975	226	1005	259	2
933	136	995	203	1
988	100	1043	155	1
995	183	1066	229	1
1003	200	1043	230	2
1002	131	1031	154	2
989	146	1020	174	2
964	150	992	175	2
977	121	1004	150	2
959	99	988	124	2
1010	74	1039	107	2
1042	69	1071	89	2
1016	79	1052	120	2
983	44	1017	70	2
983	19	1016	45	2
1103	-1	1134	21	2
1139	74	1166	115	2
1128	107	1162	160	3
1184	242	1247	287	3
1178	270	1227	317	1
1265	426	1296	492	3
1229	508	1282	559	1
1505	548	1550	592	1
1528	558	1584	625	1
1434	536	1459	559	2
1422	553	1447	580	2
1467	569	1489	594	2
1545	521	1584	553	2
1549	480	1577	507	2
1550	493	1577	517	2
1418	471	1445	504	2
1476	453	1517	494	1
1451	441	1485	472	2
1434	483	1483	522	2
1500	440	1535	468	2
1521	411	1564	444	2
1317	462	1354	491	2
1295	464	1314	480	2
1298	510	1325	533	2
1230	488	1255	513	2
1238	555	1262	582	2
1292	540	1319	563	2
1346	497	1388	550	1
1400	417	1430	444	2
1387	377	1409	400	2
1354	401	1381	428	2
1304	425	1341	452	2
1296	369	1324	399	2
1276	373	1300	394	2
1282	342	1303	366	2
1285	314	1316	349	2
1364	280	1402	324	2
1252	229	1301	258	2
1180	192	1210	227	2
1149	180	1176	201	2
1100	204	1135	235	2
1069	241	1103	262	3
1067	263	1099	287	2
1122	273	1152	301	2
1059	326	1089	352	2
1040	420	1081	462	1
1101	391	1149	431	1
1172	402	1198	425	2
1151	448	1180	474	2
1202	493	1226	519	2
1096	534	1117	560	2
1143	535	1166	558	2
1139	552	1159	577	2
1134	572	1152	590	2
1148	570	1169	590	2
1098	582	1123	608	2
1177	553	1197	575	2
1201	401	1228	432	2
1196	387	1219	401	2
1218	309	1262	349	1
1167	347	1188	373	2
1134	324	1165	355	2
1196	32	1234	66	2
1212	32	1237	51	2
1158	0	1200	19	2
1230	1	1269	23	1
1266	31	1286	54	2
1270	97	1297	119	2
1242	137	1274	164	2
1312	95	1342	124	2
1331	63	1364	86	2
1358	42	1382	64	2
1303	0	1329	18	2
1382	0	1417	12	2
1393	18	1423	49	2
1446	11	1478	33	2
1569	91	1596	118	2
1559	143	1596	164	2
1414	140	1456	196	1
1426	137	1496	216	1
1475	102	1504	154	2
1449	83	1477	116	2
1492	89	1519	114	2
1523	0	1595	14	1
1473	1	1522	51	1
1379	81	1412	114	2
1355	146	1388	165	2
1399	134	1425	158	2
1409	150	1435	183	2
1407	196	1432	225	2
1456	208	1492	238	3
1397	231	1425	258	2
1349	153	1386	191	2
1332	198	1362	218	2
1457	304	1489	336	2
1496	332	1545	369	3
1499	342	1523	364	2
1510	277	1541	313	2
1525	258	1545	275	2
1535	291	1559	320	2
1563	260	1585	278	2
1579	292	1600	310	2
682	353	732	396	1
20	869	64	904	2
1549	666	1598	767	1
