x1	y1	x2	y2	celltype
66	625	96	649	2
74	596	118	627	2
150	578	180	608	2
142	524	171	552	2
149	440	189	474	2
30	438	61	464	2
33	498	69	521	2
183	433	217	467	2
216	554	246	585	2
232	518	270	553	2
267	521	306	554	2
262	583	301	623	2
307	504	338	539	2
312	383	342	414	2
337	372	375	406	2
343	401	378	423	2
501	483	530	517	2
390	605	428	647	2
389	619	415	652	2
358	629	390	655	2
345	657	378	684	2
473	631	506	659	2
579	447	617	488	2
639	464	683	497	2
638	502	666	528	2
674	499	709	533	2
717	565	742	591	2
735	477	762	509	2
641	417	664	460	2
650	416	684	455	2
648	382	677	410	2
638	353	664	388	2
866	564	904	598	2
908	511	940	540	2
931	525	972	565	2
953	456	983	485	2
1005	411	1042	438	2
1016	503	1044	528	2
1010	528	1040	557	2
1116	443	1158	477	2
346	349	378	375	2
396	280	432	311	2
461	244	499	271	2
497	229	535	261	2
487	274	523	305	2
476	306	533	339	2
368	233	407	269	2
347	215	377	246	2
328	154	360	187	2
272	79	298	128	2
258	198	290	226	2
231	247	266	288	2
241	256	299	319	1
140	362	173	396	2
136	341	168	373	2
39	275	67	305	2
9	336	40	369	2
-1	302	15	326	2
7	236	36	265	2
14	165	55	199	2
39	86	70	111	2
24	35	67	68	2
1	18	70	76	3
48	120	86	147	2
106	120	136	158	2
98	144	137	174	2
57	0	83	7	2
236	7	272	37	2
164	21	204	51	2
165	47	192	83	2
204	87	234	120	2
196	116	228	142	2
258	138	284	168	2
349	51	379	75	2
358	20	392	49	2
376	47	401	81	2
454	8	491	35	2
498	0	535	16	2
565	116	595	145	2
570	180	605	214	2
654	73	683	107	2
688	33	712	58	2
710	57	738	85	2
718	182	749	216	2
825	90	850	116	2
815	150	844	186	2
884	121	917	164	2
904	98	932	127	2
875	97	910	129	2
927	178	983	231	3
986	132	1018	170	3
955	210	985	242	2
965	84	998	116	3
934	0	1007	55	1
928	0	954	10	2
998	-1	1043	17	2
653	261	687	293	2
672	301	699	330	2
712	384	755	423	2
733	412	769	452	2
776	334	802	365	2
779	364	806	399	2
807	351	839	392	2
810	397	837	434	2
839	360	875	396	2
850	330	878	356	2
1005	360	1043	388	2
1075	355	1101	389	2
1118	84	1150	116	2
1122	72	1156	95	2
1110	210	1148	240	2
1153	151	1190	187	2
1217	151	1247	185	2
1247	149	1273	176	2
1291	73	1319	103	2
1221	33	1266	64	2
1306	-1	1337	14	2
1369	62	1395	90	2
1318	84	1348	113	2
1384	114	1427	147	2
1486	123	1522	152	2
1579	3	1599	36	2
1198	0	1261	23	3
1296	192	1325	216	2
1186	225	1216	246	2
1349	230	1368	262	2
1362	194	1432	259	1
1371	244	1404	290	2
1224	270	1256	298	2
1193	283	1233	314	2
1381	287	1414	320	2
1394	311	1420	336	2
1402	273	1437	307	2
1446	328	1474	356	2
1390	355	1427	383	2
1354	339	1395	377	2
1238	421	1270	452	2
1356	384	1386	414	2
1315	383	1377	436	2
1343	420	1383	449	2
1331	486	1365	519	2
1349	466	1390	498	3
1366	479	1395	518	3
1194	506	1222	542	2
1270	493	1305	523	2
1287	534	1318	568	2
1264	536	1290	564	2
1249	523	1278	548	2
1220	506	1265	544	2
107	1188	132	1200	2
0	1088	41	1135	1
