x1	y1	x2	y2
592	1056	617	1080
596	1068	622	1095
532	1055	565	1079
505	1060	538	1093
540	1085	559	1109
826	1162	856	1193
804	1173	841	1196
974	872	1012	904
1055	913	1093	942
1091	1017	1115	1044
991	1008	1024	1054
1058	1080	1086	1109
1045	1104	1071	1125
1054	1116	1099	1150
996	1119	1022	1151
975	1111	1001	1135
976	1145	1008	1174
971	1164	1000	1195
1194	1190	1214	1198
1041	1172	1062	1193
947	1152	982	1177
1385	1119	1416	1148
1255	1086	1277	1111
1237	1114	1262	1138
1247	1051	1281	1077
1302	997	1328	1020
1318	1002	1352	1036
1455	975	1483	1014
1536	885	1557	909
1553	868	1581	895
1546	926	1570	950
1428	839	1465	869
1449	818	1487	844
1357	805	1379	826
1306	811	1338	843
1336	851	1359	877
1321	877	1349	905
1279	903	1302	923
1299	910	1321	932
1194	875	1224	899
1176	864	1198	884
1119	812	1147	834
987	786	1023	813
1027	718	1055	747
1281	780	1317	802
1241	728	1274	751
998	641	1021	666
990	616	1015	643
1082	609	1112	638
1488	700	1515	720
1493	736	1533	771
1403	785	1447	816
1511	615	1543	647
1549	653	1581	681
1585	578	1600	614
1430	648	1461	681
1408	613	1442	643
1463	564	1490	601
1497	569	1522	590
1490	590	1519	621
1170	563	1204	593
1224	583	1243	612
1233	580	1263	612
1234	563	1269	589
1561	1079	1595	1110
1498	1171	1532	1198
1021	557	1051	590
1033	574	1057	594
1203	541	1224	564
1174	551	1197	560
1164	529	1219	567
1306	534	1342	565
1261	548	1301	594
1223	501	1249	524
1230	483	1254	504
1191	499	1219	524
1166	496	1196	519
1152	486	1177	503
1137	491	1169	514
1161	472	1182	494
1016	70	1046	101
1003	17	1025	38
1090	94	1131	117
1091	56	1111	79
1108	55	1133	76
1123	66	1147	87
1137	38	1165	64
1188	5	1213	26
1252	54	1284	84
1052	213	1086	245
1055	192	1086	217
1065	253	1098	281
1096	254	1123	278
1097	235	1121	261
1141	318	1172	345
1116	347	1142	373
1141	302	1158	316
1193	375	1218	396
1178	270	1200	288
1276	220	1299	245
1316	18	1351	45
1266	0	1310	17
1347	236	1371	271
1316	384	1338	410
1313	374	1334	391
1237	343	1275	374
1251	377	1287	406
1377	294	1401	320
1382	275	1404	294
1403	284	1425	306
1419	257	1447	286
1428	241	1455	264
1447	238	1476	268
1547	450	1579	479
1559	455	1588	495
1551	420	1572	440
1584	366	1599	389
1578	299	1599	320
1547	289	1574	313
1534	271	1561	298
1544	254	1571	284
1521	248	1554	269
1487	156	1523	182
1519	137	1544	162
1418	159	1443	184
1496	185	1524	211
1526	72	1554	96
1494	40	1524	70
1522	37	1546	64
1568	8	1596	41
1523	4	1547	24
1562	0	1593	13
1576	13	1601	54
1317	72	1344	103
336	100	370	136
160	272	177	293
198	294	222	311
166	307	193	340
444	1117	474	1152
887	318	930	357
