x1	y1	x2	y2
655	1016	683	1049
557	866	585	897
404	808	434	833
422	799	451	818
428	790	468	807
418	750	447	778
309	853	336	882
320	831	346	863
341	827	361	861
307	883	336	907
327	910	354	958
49	914	80	940
112	772	126	792
143	697	157	711
126	746	150	763
215	740	234	765
126	783	148	804
60	944	87	971
27	946	58	969
33	968	62	995
77	967	102	990
135	948	161	968
143	940	170	959
214	958	242	990
221	958	247	988
106	975	140	1011
93	1001	122	1027
74	1003	105	1024
60	1000	97	1026
1	1017	13	1039
-1	641	18	679
-1	1044	14	1071
3	1061	25	1085
1	1086	12	1116
41	1147	70	1178
25	1164	50	1191
201	1047	233	1070
239	1062	265	1085
161	1092	198	1116
278	1129	301	1148
297	1112	319	1134
382	1054	411	1080
391	1071	414	1096
354	1033	381	1054
306	1038	329	1062
380	1011	408	1032
425	1058	456	1083
414	1117	441	1138
407	1140	441	1166
449	1138	473	1161
465	1121	492	1140
494	1096	518	1122
495	1117	520	1141
656	1127	681	1156
660	1150	684	1173
657	1107	677	1129
695	1118	717	1145
748	1117	777	1154
795	1101	819	1124
917	1184	943	1199
813	1146	844	1169
788	1184	813	1199
834	1116	860	1144
794	1083	820	1105
804	1077	829	1100
805	1036	829	1061
824	1051	843	1075
839	1080	860	1105
866	1054	894	1082
856	1032	878	1064
731	998	767	1037
657	1056	687	1083
929	971	949	997
942	1047	973	1074
1096	908	1124	935
1047	958	1077	986
990	1005	1010	1023
1084	1041	1110	1071
1141	1060	1168	1083
1075	1073	1111	1098
1005	1066	1038	1103
1037	1044	1071	1078
1083	1137	1112	1160
1172	1107	1197	1131
1194	1123	1234	1158
1159	1181	1196	1195
1226	990	1261	1032
1228	998	1240	1008
1246	996	1267	1017
1280	1129	1312	1167
1334	1171	1357	1194
1363	1152	1384	1172
1387	1151	1409	1168
1386	1131	1410	1154
1368	1176	1399	1193
1487	1190	1508	1199
1364	941	1427	967
1482	1029	1513	1072
1533	1050	1566	1089
1463	1011	1490	1036
1423	1021	1445	1039
1407	1040	1427	1058
1380	1050	1407	1065
1283	974	1308	995
1250	967	1276	989
1248	1051	1269	1074
1114	884	1149	918
1316	934	1339	961
1454	890	1483	925
1467	892	1492	915
1455	921	1491	955
1499	875	1527	898
1500	904	1528	933
1528	937	1549	961
1544	936	1565	957
1555	922	1583	943
993	778	1024	817
1020	799	1057	824
1107	777	1156	816
1097	716	1131	769
1087	681	1133	721
1099	667	1134	700
1052	687	1090	713
1033	679	1062	697
1044	702	1067	728
1028	608	1053	629
1000	617	1022	641
1058	603	1084	623
1133	612	1162	640
1148	561	1174	589
1120	580	1143	608
1199	620	1224	646
1144	655	1172	677
1166	688	1192	715
1226	735	1254	757
1209	755	1228	779
1223	782	1246	801
1260	727	1290	759
1301	693	1337	723
1319	721	1347	750
1404	753	1434	781
1418	734	1444	762
1535	738	1558	765
1547	733	1574	752
1533	614	1562	653
1494	623	1518	646
1402	618	1427	642
1438	1106	1494	1142
1024	288	1054	321
1051	291	1086	314
1029	460	1064	493
1030	477	1057	505
1095	473	1117	489
1099	447	1124	468
1114	470	1136	490
1125	438	1148	471
1141	415	1173	446
1153	425	1175	446
1167	406	1188	425
1167	422	1196	439
1177	439	1204	457
1182	411	1203	429
1196	397	1224	427
1187	369	1220	395
1183	331	1213	364
1114	526	1145	557
1055	517	1080	542
812	397	845	425
1261	465	1291	494
1333	455	1366	490
1413	475	1442	499
1388	424	1416	450
1345	411	1372	433
1366	370	1406	411
1451	525	1485	557
1483	507	1513	534
1241	394	1263	417
1277	352	1308	382
1282	338	1299	359
1292	324	1304	347
1375	274	1404	304
1398	269	1429	304
1456	330	1479	353
1528	324	1556	348
1538	350	1571	383
1466	491	1487	516
1525	519	1551	543
1550	516	1590	540
1557	490	1582	522
1581	488	1598	515
1467	248	1490	275
1449	193	1469	218
1446	213	1472	243
1408	226	1442	267
1373	199	1394	214
1397	191	1421	211
1545	231	1570	249
1206	286	1226	307
1227	272	1260	311
1236	217	1266	249
1205	190	1237	215
1198	161	1223	191
1181	150	1210	173
1166	169	1194	191
1130	240	1160	266
1088	207	1120	233
1058	206	1081	230
1044	198	1071	221
1046	244	1070	269
972	134	1007	182
1036	73	1065	109
1165	6	1180	28
1157	81	1178	102
1112	0	1140	13
1234	13	1267	42
1258	31	1281	51
1267	41	1298	62
1298	45	1332	67
1274	64	1299	91
1308	82	1331	106
1311	148	1337	185
1326	129	1357	153
1355	94	1384	120
1413	36	1444	66
1353	32	1379	57
1386	1	1412	29
1409	0	1438	10
1536	0	1564	8
3	33	38	66
703	815	751	857
1022	869	1061	914
951	746	988	791
1406	887	1435	923
1444	864	1490	905
1157	443	1192	477
1435	137	1460	160
1456	120	1485	148
1484	137	1514	162
1324	14	1351	35
