x1	y1	x2	y2
144	656	172	679
176	622	206	648
210	649	248	675
209	683	263	714
280	638	326	684
304	666	333	694
354	656	395	687
341	713	374	738
59	702	88	723
41	741	75	776
262	777	297	811
19	796	56	821
29	759	59	789
56	762	98	794
82	745	134	780
82	777	114	809
106	814	133	838
128	794	156	822
141	812	168	838
84	842	113	872
99	857	127	894
16	877	51	900
1	886	33	915
56	1022	85	1043
26	1047	60	1076
201	967	229	1007
211	957	235	984
287	951	315	974
338	860	387	892
365	815	384	836
408	798	438	827
401	840	425	861
421	862	440	887
453	826	477	854
448	699	485	715
448	720	466	743
461	718	484	746
509	718	534	741
617	680	643	701
624	635	665	670
659	644	706	682
705	645	732	667
578	712	614	746
603	722	646	748
696	714	727	742
736	680	763	707
556	755	586	790
576	763	634	801
506	821	538	845
578	839	601	863
595	856	634	884
610	889	657	910
632	834	679	861
551	903	578	922
607	917	631	947
515	934	538	958
557	933	583	954
582	1034	614	1060
512	1000	552	1030
394	1022	430	1050
352	902	391	928
248	997	277	1022
251	1003	274	1023
243	1015	279	1041
277	1002	297	1025
322	975	345	1000
340	988	371	1021
318	1102	357	1134
333	1088	372	1112
331	1056	374	1087
299	1123	333	1153
261	1110	294	1133
110	1070	143	1100
1	1033	11	1059
25	1141	50	1166
-1	919	15	961
66	1173	120	1203
13	1182	43	1199
126	1156	147	1186
132	1154	160	1183
165	1139	187	1159
171	1131	193	1155
151	1181	180	1198
224	1189	252	1201
242	1172	276	1196
249	1156	285	1181
203	1159	229	1187
361	1135	390	1163
378	1114	402	1133
217	811	246	840
286	1005	326	1038
531	1035	577	1077
440	1098	481	1124
437	1127	472	1152
468	1156	498	1180
491	1161	518	1181
627	1114	656	1146
521	1142	562	1185
569	1166	597	1193
543	1182	575	1197
528	1182	554	1201
360	1185	384	1199
326	1179	345	1197
433	1179	469	1199
596	1064	656	1096
575	1081	618	1117
670	1049	710	1074
688	1072	717	1099
704	1131	732	1157
721	1147	743	1165
728	1130	762	1155
729	1110	752	1138
766	1105	793	1127
762	1004	788	1030
762	957	788	977
747	943	771	958
685	843	715	867
681	877	717	903
718	843	745	873
726	834	753	855
728	811	751	833
742	785	771	815
687	774	715	797
685	745	706	765
682	794	712	826
796	723	826	749
797	745	830	768
801	772	830	801
786	786	814	811
819	826	863	861
788	854	816	887
760	827	799	861
868	765	905	812
917	755	941	776
908	856	939	890
897	846	918	869
917	841	950	876
947	877	971	895
873	871	904	897
845	892	878	922
825	891	859	923
887	914	913	934
822	978	847	1006
787	1035	826	1076
854	1069	881	1094
881	988	916	1018
898	975	937	999
804	1019	837	1044
809	1010	858	1044
875	1088	913	1124
917	1088	945	1112
918	1136	956	1169
870	1158	901	1186
843	1144	891	1180
768	1164	795	1187
798	1184	826	1201
992	907	1021	937
970	858	996	885
1018	831	1035	859
1040	915	1076	952
1061	927	1084	958
1108	907	1134	942
1091	901	1118	930
1132	852	1153	884
1155	828	1191	850
1184	892	1215	925
1157	875	1198	917
1192	830	1246	889
1275	1091	1302	1111
1290	1110	1324	1140
1276	1154	1311	1183
1203	1138	1240	1181
1168	1185	1202	1200
1037	1137	1060	1153
1031	1192	1048	1199
1016	1059	1045	1083
995	1053	1023	1079
1056	954	1083	987
1062	989	1089	1009
1085	1013	1115	1033
1061	1034	1104	1069
1149	1052	1181	1083
1133	1047	1161	1074
1112	1099	1149	1131
1154	990	1185	1018
1187	1031	1219	1062
1206	1085	1228	1101
1218	1025	1254	1057
1216	1068	1252	1096
1275	1037	1290	1062
1282	1023	1307	1048
1325	977	1348	1000
1345	956	1367	978
1367	914	1387	931
1256	978	1296	1006
1386	976	1418	1009
1425	987	1457	1012
1436	1014	1461	1044
1494	1010	1517	1039
1506	1054	1530	1084
1498	1070	1525	1099
1476	1114	1500	1134
1499	1096	1536	1119
1499	1144	1525	1168
1548	1135	1582	1167
1477	1181	1506	1199
1282	828	1302	851
1302	772	1334	815
1334	804	1362	826
1322	733	1350	759
1283	806	1320	836
1151	1024	1184	1049
1403	911	1441	940
1297	978	1333	1009
1460	865	1490	893
1488	853	1517	874
1506	836	1533	862
1539	833	1577	861
1572	799	1597	823
1536	766	1574	793
1508	786	1556	808
1447	756	1476	781
1427	750	1453	770
1426	719	1457	748
1370	834	1397	860
1405	823	1445	857
1531	718	1566	739
1526	729	1551	758
1341	693	1379	726
1395	642	1427	679
1464	667	1498	696
1456	710	1490	742
1212	771	1238	797
1202	728	1250	770
1157	765	1200	798
1181	792	1205	815
1089	754	1118	776
1110	761	1129	797
1117	795	1155	837
992	807	1028	835
972	791	1004	818
1048	727	1081	754
1067	757	1100	786
1211	658	1237	687
1278	659	1311	685
1233	662	1272	692
1196	675	1227	704
1357	612	1386	637
1337	606	1377	646
1313	585	1339	612
1383	556	1418	594
1588	759	1600	790
1532	981	1558	1005
1569	971	1589	993
1446	1051	1486	1082
1475	1040	1510	1062
1549	1030	1580	1062
1426	1079	1473	1113
1267	750	1305	782
1091	647	1112	671
1159	625	1192	658
1197	631	1246	663
1042	691	1086	720
984	709	1024	740
947	689	993	727
919	658	943	681
894	645	922	670
873	666	905	690
959	615	981	649
976	608	1002	639
987	610	1011	633
991	643	1019	673
1029	620	1052	641
1043	602	1066	623
966	574	1006	613
982	551	1014	578
857	564	896	599
1142	516	1195	549
1042	549	1072	582
1014	559	1049	599
1162	487	1191	515
1025	489	1050	514
1025	473	1049	487
990	458	1019	486
945	429	985	461
968	383	1000	416
1086	348	1110	372
1083	92	1117	137
1030	140	1080	166
1030	180	1074	210
986	191	1013	217
969	167	1008	190
1170	170	1199	195
1105	175	1148	199
1148	181	1182	211
1129	213	1160	236
1094	243	1127	269
1057	284	1084	303
1025	269	1071	314
1124	275	1163	307
1163	226	1198	257
1236	259	1272	295
1201	296	1236	321
1181	309	1226	337
1164	344	1195	377
1135	349	1171	378
1123	377	1154	402
1104	388	1147	417
1161	400	1196	437
1188	396	1211	426
1201	410	1229	440
1184	437	1216	461
1215	385	1241	419
1228	408	1252	442
1264	371	1281	395
1281	405	1305	434
1314	475	1337	504
1304	367	1327	392
1323	338	1351	368
1376	308	1406	338
1365	403	1390	433
1353	429	1377	454
1375	433	1402	460
1331	498	1368	529
1404	381	1432	409
1442	369	1471	392
1479	427	1524	460
1548	440	1581	462
1513	518	1551	552
1456	528	1519	561
1245	444	1281	474
1360	358	1407	387
1264	353	1295	371
1397	339	1437	360
1415	288	1464	340
1450	242	1507	278
1494	231	1535	253
1498	208	1526	234
1542	314	1568	334
1512	320	1545	343
1435	331	1480	362
1348	260	1383	296
1340	227	1368	253
1295	242	1319	267
1274	290	1294	318
1249	307	1279	328
1255	108	1282	137
1273	112	1309	150
1360	127	1394	154
1400	156	1422	176
1418	133	1458	164
1443	141	1464	163
1441	156	1478	183
1460	165	1498	193
1501	132	1536	164
682	0	718	8
718	-1	744	11
972	0	1000	15
1001	3	1048	26
993	50	1035	85
1107	49	1145	75
1132	6	1170	42
1149	18	1178	35
1094	1	1141	20
1066	18	1118	61
1156	46	1187	73
1206	1	1236	34
1273	0	1307	18
1201	107	1243	137
1337	53	1378	76
1498	68	1525	91
1523	71	1556	101
1442	0	1481	19
1550	95	1586	134
1570	130	1599	160
780	2	828	33
828	0	853	3
639	14	680	46
688	56	723	79
633	78	684	112
290	40	331	75
298	69	333	103
94	-1	129	13
145	5	186	38
539	423	588	456
159	542	211	579
8	588	60	631
0	422	55	454
34	482	67	512
1356	1004	1404	1058
680	1187	717	1199
1131	553	1180	590
