x1	y1	x2	y2	celltype
734	514	762	535	2
668	529	718	570	1
717	533	755	566	2
734	568	780	600	2
749	593	778	625	2
815	609	837	635	2
819	568	856	613	1
175	603	214	649	1
61	612	96	655	1
212	615	245	646	2
195	640	222	669	2
189	674	225	706	2
213	658	263	697	2
233	686	273	714	2
226	682	254	708	2
273	675	303	695	2
290	631	312	658	2
276	616	296	639	2
214	706	248	734	2
208	718	235	749	2
186	695	209	718	2
238	716	272	748	2
126	697	202	762	1
140	737	168	759	2
108	668	152	719	3
42	661	71	690	2
-2	659	19	743	1
8	755	42	790	2
80	760	108	792	2
106	774	134	804	2
103	810	131	838	2
91	809	116	842	2
71	797	106	827	2
222	757	246	783	2
224	803	251	836	2
239	840	276	876	2
132	841	192	895	1
153	842	195	872	2
148	821	176	848	2
37	820	98	878	1
52	825	94	867	2
73	837	176	910	1
33	861	69	886	2
18	865	42	896	2
0	848	18	899	1
7	803	38	839	2
35	889	71	927	2
71	913	114	952	2
-1	977	15	1002	2
25	1020	71	1066	1
0	1017	79	1081	1
13	1066	39	1091	2
10	1085	36	1106	2
273	974	307	1027	1
218	997	259	1044	3
315	972	388	1007	3
230	927	295	974	1
259	943	296	968	2
186	1019	207	1062	3
169	981	208	1017	2
107	1060	138	1086	2
88	1066	122	1102	2
90	1108	134	1139	2
147	1068	205	1109	1
75	1146	102	1171	2
55	1173	83	1200	2
0	945	13	968	2
373	851	417	895	1
327	832	370	869	1
330	876	371	906	2
439	1044	468	1070	2
451	1050	482	1085	2
347	1021	379	1043	2
313	942	343	970	2
341	936	375	961	2
285	1032	339	1083	1
281	1057	311	1085	2
257	1087	311	1131	3
303	1073	338	1124	2
258	1081	282	1106	2
249	1133	277	1149	2
173	1129	216	1173	3
208	1140	238	1168	2
220	1158	240	1175	2
235	1149	256	1195	3
250	1174	275	1197	3
366	1160	390	1187	2
453	1092	483	1120	2
450	1087	515	1139	1
505	1067	529	1096	2
482	1018	510	1037	2
461	1026	487	1050	2
440	1001	473	1025	2
502	928	528	955	2
571	1078	592	1103	2
516	1137	563	1168	1
498	1146	528	1166	2
555	1169	580	1193	2
464	1184	490	1200	2
652	1049	675	1076	2
647	1025	677	1053	2
709	1029	758	1070	1
720	1068	745	1094	2
716	1077	743	1110	2
720	1089	768	1135	1
765	1084	825	1136	1
815	1060	846	1104	3
817	1027	868	1076	1
856	1010	895	1047	2
868	1061	909	1091	3
886	1082	931	1118	1
912	1021	954	1087	1
957	1132	987	1173	2
955	1174	979	1198	2
853	1178	909	1200	1
724	1169	765	1201	2
780	1170	833	1202	2
529	917	591	1000	1
534	932	560	962	2
596	931	619	954	2
676	954	697	977	2
681	977	709	1009	2
623	967	671	1012	1
741	963	762	990	2
722	980	785	1045	1
281	840	327	888	2
317	767	361	824	1
371	795	399	818	2
377	814	406	848	2
408	828	437	856	2
464	811	494	851	2
461	855	488	876	2
530	830	617	883	1
646	895	675	935	2
672	899	697	923	2
686	897	715	920	2
678	909	721	938	2
640	818	669	869	3
685	852	712	878	2
750	854	779	906	3
767	853	795	876	2
782	884	806	905	2
767	923	796	947	2
795	951	816	981	2
824	974	850	998	2
574	791	597	807	2
531	723	630	784	1
530	773	562	799	2
567	764	602	789	2
540	739	565	767	2
582	729	612	759	1
603	698	632	730	2
624	660	657	700	3
562	638	595	678	2
474	648	501	681	2
462	617	552	660	1
410	706	446	737	2
322	656	382	721	1
335	702	401	769	1
328	615	391	685	1
423	694	444	720	2
469	723	503	762	2
513	709	540	734	2
493	747	527	785	2
470	778	502	805	2
439	743	480	772	2
689	758	716	781	2
711	754	743	790	2
720	757	749	786	2
724	651	766	717	3
750	634	787	673	1
776	672	813	712	2
795	631	820	659	2
833	633	859	657	2
809	663	846	700	2
790	714	830	748	2
848	726	876	762	2
780	749	808	779	2
797	753	830	782	2
773	784	801	813	2
780	767	813	797	2
797	787	825	806	2
828	822	862	851	2
867	802	902	852	2
940	668	974	707	2
893	651	931	691	2
905	909	937	935	2
907	929	935	960	2
867	918	899	947	2
834	865	891	919	1
953	976	981	1007	2
391	1118	437	1157	1
362	1029	408	1066	2
369	970	422	1005	1
257	885	332	978	1
2	595	30	627	2
944	850	1009	918	1
970	885	997	915	2
953	896	1021	978	1
1033	875	1066	905	2
1057	981	1083	1012	3
1136	899	1167	948	3
999	1015	1038	1055	1
978	1044	1012	1073	2
956	1096	990	1126	2
1015	1093	1033	1112	2
1036	1094	1059	1138	3
1052	1127	1079	1153	2
1084	1114	1109	1135	2
1122	1089	1151	1116	2
1135	1059	1176	1096	1
1128	1128	1194	1184	1
1149	1175	1172	1197	2
1110	1173	1134	1190	2
1212	1140	1244	1172	2
1118	1192	1147	1198	2
1268	1149	1297	1178	2
1283	1170	1313	1199	2
1319	1188	1343	1200	2
1540	1146	1573	1180	2
1565	1158	1593	1191	2
1587	1171	1601	1195	2
1506	1071	1533	1096	2
1538	1073	1559	1102	2
1523	1097	1555	1127	2
1506	1105	1536	1130	2
1470	1111	1497	1159	3
1432	1138	1480	1185	1
1418	1078	1459	1109	2
1472	1050	1504	1082	2
1410	985	1443	1029	3
1272	972	1319	1020	1
1269	1032	1294	1058	2
1267	1062	1293	1106	3
1278	1107	1302	1130	2
1312	1103	1337	1129	2
1337	1091	1362	1115	2
1362	1089	1402	1120	2
1345	1044	1374	1074	2
1311	1021	1342	1051	2
1176	1024	1204	1056	2
1141	992	1172	1021	2
1114	1013	1139	1040	2
1128	986	1210	1046	1
1146	948	1173	978	2
1165	912	1198	943	2
1160	887	1190	914	2
1177	880	1194	904	2
1155	863	1188	891	2
1111	885	1139	904	2
1096	830	1140	871	1
1182	798	1206	826	3
1190	778	1234	822	3
1221	795	1276	835	3
1187	748	1241	785	3
1176	715	1216	756	3
1162	730	1213	776	3
1251	766	1278	802	3
1256	744	1304	783	3
1294	806	1329	834	3
1317	818	1352	862	3
1323	803	1361	829	3
1350	818	1409	839	3
1396	812	1430	878	3
1369	780	1424	827	3
1296	774	1324	807	2
1306	774	1335	804	2
1227	739	1259	774	2
1259	725	1289	750	2
1304	737	1337	764	2
1329	738	1356	771	2
1347	749	1371	776	2
1354	725	1383	749	2
1221	931	1245	957	2
1191	954	1217	972	2
1272	971	1293	1004	2
1301	948	1321	972	2
1310	924	1335	950	2
1332	889	1351	926	2
1348	947	1376	972	2
1352	901	1381	931	2
1345	841	1407	917	1
1361	926	1424	993	1
1334	985	1361	1010	2
1475	910	1506	962	3
1495	922	1533	981	1
1530	936	1571	991	1
1499	979	1526	1006	2
1491	1006	1518	1033	2
1519	996	1543	1022	2
1530	1011	1565	1045	2
1525	1039	1580	1081	2
1519	808	1594	928	1
1587	895	1599	927	2
1573	818	1599	857	2
1485	777	1511	822	2
1507	789	1538	821	2
1456	755	1561	824	1
1492	743	1514	766	2
1481	816	1514	856	2
1484	850	1508	881	2
1485	876	1508	897	2
1046	693	1082	746	1
1039	694	1068	717	2
1067	678	1090	701	2
1050	665	1079	693	2
1044	645	1073	675	2
985	774	1012	794	2
1008	727	1071	785	1
1089	707	1173	806	1
1084	783	1111	807	2
1016	825	1045	857	2
1018	790	1038	818	2
991	787	1020	811	2
964	801	999	823	2
945	767	976	795	2
957	615	1018	682	1
990	633	1025	660	2
1010	607	1037	634	2
1003	583	1036	613	2
975	582	1035	634	1
1110	592	1139	616	2
1139	595	1169	627	2
1164	621	1198	664	2
1221	602	1242	627	2
1211	600	1294	668	1
1250	633	1282	664	2
1271	618	1297	642	2
1240	654	1265	677	2
1237	670	1263	692	2
1287	651	1313	677	2
1376	685	1403	716	2
1403	711	1423	735	2
1480	713	1502	742	2
1489	684	1514	712	2
1516	684	1541	720	2
1536	697	1569	735	1
1575	685	1597	710	2
1417	599	1489	659	1
1396	603	1508	703	1
1426	641	1459	680	2
1446	617	1475	641	2
1459	592	1495	635	2
1481	592	1507	622	2
1432	588	1462	604	2
1496	607	1520	629	2
1462	644	1493	675	2
1493	651	1516	682	2
1564	573	1600	613	3
1420	555	1452	596	2
1368	582	1415	620	2
1392	583	1415	600	2
1335	574	1361	597	2
1294	573	1329	602	2
1304	534	1331	568	2
1265	527	1295	564	2
1236	522	1261	556	2
1220	555	1246	583	2
1089	521	1132	570	1
1080	573	1102	597	2
1066	548	1090	571	2
1042	537	1070	564	2
1010	549	1042	578	2
979	563	1005	585	2
953	501	995	556	1
980	468	1003	497	2
1047	434	1069	457	2
1066	438	1091	465	2
1034	406	1078	454	1
1016	361	1053	392	3
986	315	1023	359	2
1047	317	1087	362	1
1033	328	1059	348	2
1042	361	1075	387	2
1065	381	1086	402	2
1121	384	1152	426	3
1170	307	1226	358	1
1201	335	1269	392	1
1213	413	1272	461	1
1108	501	1169	548	2
1144	483	1172	518	2
1115	471	1145	501	2
1247	504	1280	527	2
1344	491	1372	516	2
1350	523	1383	555	2
1346	549	1383	575	2
1402	485	1444	538	2
1520	460	1564	497	2
1543	441	1571	468	2
1523	424	1556	449	2
1553	397	1588	422	2
1562	418	1588	443	2
1583	463	1599	489	2
1531	461	1599	532	1
1475	403	1507	442	2
1448	389	1475	411	2
1488	290	1522	335	1
1552	358	1582	402	1
1579	328	1598	360	1
1469	236	1547	322	1
1488	255	1524	283	2
1512	252	1537	275	2
1516	226	1547	259	2
1431	248	1455	272	2
1470	308	1496	331	2
1397	306	1435	346	2
1360	307	1391	340	2
1278	309	1323	358	1
1290	333	1316	361	2
1309	317	1341	350	2
1279	238	1309	269	2
1328	215	1367	260	3
1327	204	1361	237	2
1408	174	1436	216	2
1368	259	1399	285	2
1426	177	1466	210	1
1450	157	1474	180	2
1114	282	1148	331	2
1111	286	1133	314	2
1048	273	1087	316	2
1096	225	1119	250	2
1112	249	1143	275	2
1139	233	1173	264	2
1159	221	1178	239	2
1167	213	1202	248	2
1127	186	1160	226	3
1092	183	1132	221	2
1139	156	1177	207	2
1188	193	1225	226	2
1261	109	1297	154	1
1064	172	1096	215	2
1052	164	1092	200	2
1044	195	1082	234	1
1007	173	1032	196	2
1009	111	1035	137	2
1039	135	1073	164	2
1035	102	1081	146	1
988	91	1030	142	1
1115	108	1145	128	2
1149	99	1177	120	2
1156	106	1186	134	2
1370	146	1404	178	1
1402	156	1423	177	2
1382	181	1405	200	2
1349	179	1379	208	2
1315	188	1345	215	2
1505	99	1538	127	2
1435	94	1465	125	2
1379	111	1406	146	2
1394	120	1419	152	2
1118	25	1160	65	3
1047	55	1073	73	2
1023	36	1065	71	2
1008	29	1046	58	2
1029	21	1063	43	2
1010	0	1062	49	1
1024	73	1052	95	2
1127	0	1162	14	2
1057	1	1086	9	2
957	1	994	19	2
1325	6	1351	27	2
1339	22	1377	46	2
1304	19	1323	39	2
1302	32	1328	57	2
1274	45	1304	64	2
1294	43	1344	87	1
1304	73	1330	93	2
1280	74	1338	110	1
1357	52	1417	118	1
1360	84	1392	116	2
1372	73	1417	108	2
1443	44	1468	71	2
1415	67	1463	118	2
1473	46	1518	92	1
1511	51	1555	91	2
1202	0	1232	7	2
1455	1	1487	6	2
1501	1	1535	19	2
1576	1	1599	33	1
1534	128	1597	222	1
1582	172	1599	202	2
1574	200	1600	228	2
1574	218	1596	246	2
1536	475	1578	513	2
647	127	700	166	2
105	19	143	51	2
187	338	226	374	2
63	324	95	363	2
207	580	240	616	2
472	807	502	831	2
1435	775	1481	812	2
963	696	1034	754	1
1374	517	1423	555	2
1582	495	1600	531	2
1571	611	1598	637	2
1252	206	1295	230	2
1482	116	1513	144	2
