x1	y1	x2	y2	celltype
1108	1060	1139	1091	2
1108	1088	1143	1127	2
1077	1112	1107	1146	2
1063	1140	1103	1171	2
1010	1107	1040	1135	2
1022	1078	1043	1106	2
1052	1062	1084	1086	2
1007	973	1040	1000	2
985	956	1006	984	2
955	962	984	993	2
980	1019	1014	1045	2
955	1074	986	1099	2
900	1156	932	1188	2
1050	621	1082	657	2
915	813	949	839	2
941	873	967	902	2
842	802	877	837	2
819	799	849	827	2
823	741	864	773	2
837	707	881	744	2
769	884	801	913	2
791	913	817	943	2
765	918	796	939	2
772	939	809	966	2
791	967	813	998	2
818	959	836	995	2
815	1108	886	1159	2
762	1072	807	1117	2
717	1087	748	1123	2
683	1097	712	1125	2
700	1055	747	1108	2
604	1130	631	1165	2
584	1115	607	1147	2
562	1050	583	1077	2
726	878	756	907	2
694	823	724	852	2
701	801	727	821	2
656	870	685	900	2
539	987	588	1015	2
653	952	678	988	2
654	1004	700	1028	2
610	1002	656	1029	2
471	1046	498	1071	2
482	1110	510	1138	2
418	1150	449	1180	2
400	1039	428	1072	2
439	980	469	1002	2
443	961	470	989	2
452	847	479	874	2
533	798	558	825	2
498	867	531	892	2
405	790	431	813	2
51	795	75	819	2
33	812	63	842	2
82	843	112	872	2
30	864	60	897	2
52	878	87	912	2
41	908	67	937	2
346	784	379	813	2
252	929	285	965	2
376	876	404	907	2
409	920	434	947	2
366	913	392	935	2
282	1192	308	1199	2
223	1166	255	1200	2
183	1142	221	1177	2
53	1076	92	1121	2
33	1024	61	1055	2
49	995	80	1033	2
73	944	108	982	2
106	946	147	975	2
151	956	185	987	2
180	963	213	990	2
213	974	244	1004	2
190	995	219	1019	2
207	1007	245	1039	2
90	1084	127	1115	2
297	1013	340	1050	2
272	1061	303	1090	2
319	1134	348	1163	2
73	1123	116	1157	2
24	1127	78	1181	2
-1	603	38	642	2
951	391	996	415	2
1444	859	1488	892	2
