x1	y1	x2	y2	celltype
875	199	906	224	2
863	212	894	237	2
884	223	907	246	2
847	235	878	265	2
815	204	849	235	2
794	218	835	264	2
870	264	914	303	2
907	249	939	291	2
802	321	831	354	2
878	322	927	371	2
739	390	778	420	2
780	420	814	451	2
861	427	895	460	2
835	464	884	501	2
831	488	877	533	2
796	508	843	545	2
663	488	691	515	2
642	504	678	529	2
629	482	660	505	2
643	455	689	504	2
578	459	597	490	2
515	509	563	540	2
406	518	443	546	2
397	515	422	550	2
299	531	356	589	1
367	529	402	561	2
297	565	332	591	2
247	538	278	566	2
194	522	260	587	1
159	554	190	596	2
13	530	58	558	2
-3	538	22	564	2
3	536	77	580	1
31	582	77	610	2
58	579	109	628	2
307	602	350	647	1
274	642	317	665	1
260	672	292	722	1
252	662	321	711	1
127	653	185	693	1
127	675	181	723	1
121	698	152	726	1
80	674	99	703	1
86	694	106	712	1
4	699	34	729	1
-1	710	13	755	1
43	736	88	772	1
98	750	129	774	1
10	763	49	793	1
0	770	13	806	1
-2	818	27	848	1
20	793	83	845	1
77	798	120	841	2
153	805	188	828	2
180	790	214	828	2
174	739	231	805	1
156	747	183	767	2
284	723	324	745	2
332	687	368	713	2
385	608	415	655	3
318	842	376	864	3
626	942	680	972	3
678	958	725	990	3
633	892	679	941	3
595	887	664	929	3
523	853	583	919	3
737	649	770	692	3
411	720	451	766	2
420	746	463	788	2
445	723	499	758	2
461	706	489	737	2
477	759	516	792	2
479	651	525	703	2
533	676	555	703	2
521	545	564	595	2
562	655	584	680	2
594	655	639	690	2
628	617	662	649	2
625	557	711	639	1
656	590	690	627	2
673	560	710	607	2
703	561	736	593	2
727	547	766	586	2
799	549	863	584	2
877	543	921	580	2
945	590	975	630	2
784	667	822	713	2
812	677	849	702	2
788	706	836	745	2
789	734	833	764	2
714	741	761	783	2
698	777	733	802	2
720	688	763	736	3
712	656	751	702	2
663	660	690	684	2
684	734	706	768	2
701	720	737	748	2
678	709	714	735	2
645	725	685	752	2
607	767	670	809	3
581	793	628	829	2
495	818	517	837	2
478	826	504	848	2
402	790	428	813	2
337	737	373	777	2
326	812	362	836	2
409	845	442	865	2
444	852	477	886	2
476	865	497	884	2
548	840	587	874	2
552	885	590	912	2
443	891	548	963	1
242	875	317	942	1
246	916	281	944	2
199	918	276	982	3
269	946	308	993	2
325	928	366	960	2
334	982	383	1012	2
362	956	386	984	2
259	1031	285	1058	2
156	971	200	1048	1
171	1029	205	1053	2
148	935	175	964	2
160	935	184	959	2
131	870	167	893	2
94	892	118	925	2
38	862	63	879	2
19	874	52	898	2
-1	865	10	892	2
0	935	30	977	2
20	955	71	997	2
462	1018	509	1083	3
452	1007	485	1040	2
458	1067	498	1101	2
463	1099	495	1129	2
433	1093	463	1119	2
514	1091	548	1128	2
705	877	748	916	2
707	931	735	954	2
319	1024	347	1051	2
259	1066	307	1102	2
270	1043	310	1074	2
243	1093	271	1122	2
21	1025	45	1055	2
34	1026	57	1050	2
33	1045	56	1078	2
42	1070	68	1098	2
89	1074	121	1123	3
186	1115	259	1164	1
199	1102	238	1138	2
107	1148	135	1176	2
131	1137	158	1164	2
123	1183	150	1200	2
175	1186	220	1199	2
207	1158	235	1183	2
275	1104	303	1136	2
299	1127	333	1162	2
326	1107	365	1142	3
421	1156	463	1179	2
430	1178	463	1198	2
366	1190	401	1199	2
404	1149	440	1197	2
511	1153	546	1182	2
507	1190	541	1201	2
587	1168	633	1200	2
584	1125	626	1159	2
625	1056	661	1093	2
643	1040	693	1087	2
675	1033	716	1060	2
742	1055	787	1091	2
781	1054	812	1076	2
680	1120	712	1152	2
654	1098	717	1160	1
722	1138	774	1183	2
847	1093	871	1115	2
847	1039	883	1077	2
762	905	788	932	2
775	880	817	926	3
803	887	838	912	2
839	860	912	960	2
1447	674	1513	752	2
1233	769	1328	825	2
1234	768	1321	788	3
1534	678	1601	743	3
1449	767	1538	841	1
1485	783	1516	814	2
1526	759	1555	789	2
1554	801	1575	870	3
1558	902	1580	946	3
1583	892	1600	927	3
1543	875	1560	909	3
1514	938	1548	971	2
1509	966	1548	1003	2
1518	963	1548	989	2
1475	973	1522	995	2
1440	1018	1486	1048	2
1483	1037	1519	1068	2
1545	1033	1578	1058	2
1571	1003	1600	1046	2
1435	1089	1469	1117	2
1319	1146	1364	1181	2
1353	1133	1393	1172	2
1381	1150	1416	1184	3
1420	1150	1448	1176	2
1470	1177	1488	1195	2
1589	1178	1599	1199	2
1441	1184	1469	1200	2
1391	1169	1426	1193	2
1365	1173	1402	1198	2
1315	1165	1358	1198	2
1308	1121	1345	1152	2
1191	1056	1265	1121	1
1149	1100	1180	1126	2
1159	1159	1186	1185	2
1196	1181	1220	1198	2
1147	1186	1182	1199	2
1099	1156	1153	1199	1
1115	1169	1147	1196	2
1081	1092	1107	1116	2
986	1117	1026	1146	2
1037	1166	1063	1192	2
940	1077	980	1122	2
961	1068	1014	1102	2
983	1078	1009	1101	2
917	1068	952	1095	2
897	1126	950	1175	2
955	1143	996	1187	2
877	1074	913	1099	2
884	1049	932	1081	2
933	1036	958	1057	2
959	1005	988	1039	2
868	1002	899	1027	2
876	989	903	1015	2
917	956	952	1005	2
927	938	955	956	2
949	930	969	956	2
966	918	997	942	2
1017	912	1052	947	2
1007	986	1035	1008	2
1037	996	1079	1030	2
1040	1022	1081	1061	2
1061	966	1098	996	2
1086	948	1125	979	2
1080	923	1118	943	2
1132	945	1173	968	2
1154	929	1180	956	2
1191	880	1233	931	2
1303	892	1332	919	2
1265	981	1302	1009	2
1274	919	1313	963	2
1247	996	1278	1020	2
1299	1026	1330	1047	2
1346	1013	1396	1047	2
1367	959	1414	1013	2
1387	963	1452	1005	2
1439	834	1486	877	2
1335	850	1361	873	2
1193	853	1217	886	2
1173	842	1213	874	2
1110	840	1185	871	3
1148	821	1181	849	2
1098	855	1139	898	2
1002	734	1033	798	3
1083	727	1120	765	2
1329	794	1369	820	2
1309	758	1380	798	2
1368	760	1395	783	2
1369	798	1423	854	3
1409	756	1447	804	2
1430	743	1466	777	2
1451	673	1489	723	2
1427	657	1466	687	2
1357	706	1406	748	2
1337	658	1366	687	2
1261	626	1287	651	2
1193	637	1219	665	2
1170	671	1197	701	2
1154	656	1185	699	2
1109	646	1201	724	1
1083	701	1104	726	2
1077	678	1104	700	2
1019	644	1052	670	3
912	719	969	771	1
904	748	935	777	2
901	727	930	751	2
908	718	946	743	2
946	717	981	746	2
876	785	904	812	2
860	794	900	829	2
855	746	894	778	2
939	788	973	825	2
955	795	994	832	2
966	828	1001	857	2
987	732	1015	798	3
868	835	901	862	2
879	848	920	885	2
910	822	940	850	2
932	880	970	918	2
1580	826	1600	851	3
1104	609	1135	641	2
1171	574	1204	609	2
1198	562	1225	598	2
1176	553	1202	578	2
1346	577	1372	603	2
1415	565	1445	591	2
1530	603	1562	642	2
1464	528	1504	562	2
1429	504	1471	550	2
1397	501	1425	521	2
1469	484	1495	510	2
1573	486	1599	509	2
1588	450	1601	485	2
1570	415	1601	477	1
1037	330	1098	391	1
1462	354	1532	428	1
1132	520	1163	548	2
995	495	1031	525	2
976	407	1008	438	2
971	334	1017	374	2
1016	389	1051	417	2
1023	419	1057	458	2
1060	408	1097	440	2
1080	422	1114	467	2
1106	402	1144	427	2
1118	409	1148	440	2
1139	364	1177	410	2
1168	377	1209	420	2
1220	380	1252	411	3
1340	369	1395	418	3
1353	377	1388	404	2
1295	467	1334	499	2
1226	469	1258	511	2
1141	475	1187	514	2
1123	481	1153	508	2
1189	442	1215	463	2
1222	437	1257	476	2
1315	450	1356	476	2
1469	441	1505	469	2
1500	420	1538	457	2
1443	394	1491	431	2
1494	382	1527	412	2
1481	391	1519	443	2
1534	379	1564	413	2
1546	368	1574	394	2
1437	361	1468	383	2
1425	343	1446	367	2
1404	356	1435	379	2
1119	346	1151	381	2
1114	339	1139	360	2
1063	295	1094	335	2
1056	327	1109	356	2
1109	291	1157	319	2
1156	339	1181	368	2
1197	329	1227	360	2
1214	310	1258	350	2
1291	306	1340	346	2
1272	334	1331	376	2
1352	285	1379	308	2
1278	257	1312	287	2
1257	239	1299	276	2
1182	243	1216	274	2
1420	239	1462	279	2
1360	221	1424	347	1
1380	143	1420	179	2
1496	165	1533	203	2
1507	144	1543	180	2
1527	273	1567	306	2
1561	216	1601	277	1
1282	179	1313	222	3
1308	153	1360	194	2
1352	96	1398	127	2
1262	129	1339	190	1
1223	137	1297	219	1
1201	115	1244	157	2
1020	147	1056	191	2
1084	255	1123	282	2
1104	208	1134	242	2
1077	211	1124	257	2
1098	190	1160	234	2
1138	178	1170	206	2
1135	115	1168	149	2
1104	149	1132	176	2
1035	96	1058	127	2
942	48	1026	91	3
1160	85	1207	134	2
1168	74	1201	105	2
976	85	1016	102	3
989	59	1048	99	3
1022	59	1063	84	2
979	-2	1010	17	2
1128	0	1159	11	2
1138	28	1169	58	3
1238	66	1269	99	2
1326	52	1369	81	2
1236	1	1323	32	1
1410	0	1487	51	1
1351	-1	1392	47	1
1519	63	1557	94	1
1544	42	1584	78	1
1569	36	1598	66	1
1576	4	1599	29	1
181	-1	216	26	2
206	368	250	395	2
433	348	482	379	2
704	1189	743	1199	2
849	1190	876	1199	2
891	1191	927	1199	2
