x1	y1	x2	y2
107	1148	135	1176
131	1137	158	1164
123	1183	150	1200
175	1186	220	1199
207	1158	235	1183
275	1104	303	1136
299	1127	333	1162
421	1156	463	1179
430	1178	463	1198
366	1190	401	1199
404	1149	440	1197
511	1153	546	1182
507	1190	541	1201
587	1168	633	1200
584	1125	626	1159
625	1056	661	1093
643	1040	693	1087
675	1033	716	1060
742	1055	787	1091
781	1054	812	1076
680	1120	712	1152
722	1138	774	1183
847	1093	871	1115
847	1039	883	1077
762	905	788	932
803	887	838	912
839	860	912	960
1447	674	1513	752
1233	769	1328	825
1485	783	1516	814
1526	759	1555	789
1514	938	1548	971
1509	966	1548	1003
1518	963	1548	989
1475	973	1522	995
1440	1018	1486	1048
1483	1037	1519	1068
1545	1033	1578	1058
1571	1003	1600	1046
1435	1089	1469	1117
1319	1146	1364	1181
1353	1133	1393	1172
1420	1150	1448	1176
1470	1177	1488	1195
1589	1178	1599	1199
1441	1184	1469	1200
1391	1169	1426	1193
1365	1173	1402	1198
1315	1165	1358	1198
1308	1121	1345	1152
1149	1100	1180	1126
1159	1159	1186	1185
1196	1181	1220	1198
1147	1186	1182	1199
1115	1169	1147	1196
1081	1092	1107	1116
986	1117	1026	1146
1037	1166	1063	1192
940	1077	980	1122
961	1068	1014	1102
983	1078	1009	1101
917	1068	952	1095
897	1126	950	1175
955	1143	996	1187
877	1074	913	1099
884	1049	932	1081
933	1036	958	1057
959	1005	988	1039
868	1002	899	1027
876	989	903	1015
917	956	952	1005
927	938	955	956
949	930	969	956
966	918	997	942
1017	912	1052	947
1007	986	1035	1008
1037	996	1079	1030
1040	1022	1081	1061
1061	966	1098	996
1086	948	1125	979
1080	923	1118	943
1132	945	1173	968
1154	929	1180	956
1191	880	1233	931
1303	892	1332	919
1265	981	1302	1009
1274	919	1313	963
1247	996	1278	1020
1299	1026	1330	1047
1346	1013	1396	1047
1367	959	1414	1013
1387	963	1452	1005
1439	834	1486	877
1335	850	1361	873
1193	853	1217	886
1173	842	1213	874
1148	821	1181	849
1098	855	1139	898
1083	727	1120	765
1329	794	1369	820
1309	758	1380	798
1368	760	1395	783
1409	756	1447	804
1430	743	1466	777
1451	673	1489	723
1427	657	1466	687
1357	706	1406	748
1337	658	1366	687
1261	626	1287	651
1193	637	1219	665
1170	671	1197	701
1154	656	1185	699
1083	701	1104	726
1077	678	1104	700
904	748	935	777
901	727	930	751
908	718	946	743
946	717	981	746
876	785	904	812
860	794	900	829
855	746	894	778
939	788	973	825
955	795	994	832
966	828	1001	857
868	835	901	862
879	848	920	885
910	822	940	850
932	880	970	918
1104	609	1135	641
1171	574	1204	609
1198	562	1225	598
1176	553	1202	578
1346	577	1372	603
1415	565	1445	591
1530	603	1562	642
1464	528	1504	562
1429	504	1471	550
1397	501	1425	521
1469	484	1495	510
1573	486	1599	509
1588	450	1601	485
1132	520	1163	548
995	495	1031	525
976	407	1008	438
971	334	1017	374
1016	389	1051	417
1023	419	1057	458
1060	408	1097	440
1080	422	1114	467
1106	402	1144	427
1118	409	1148	440
1139	364	1177	410
1168	377	1209	420
1353	377	1388	404
1295	467	1334	499
1226	469	1258	511
1141	475	1187	514
1123	481	1153	508
1189	442	1215	463
1222	437	1257	476
1315	450	1356	476
1469	441	1505	469
1500	420	1538	457
1443	394	1491	431
1494	382	1527	412
1481	391	1519	443
1534	379	1564	413
1546	368	1574	394
1437	361	1468	383
1425	343	1446	367
1404	356	1435	379
1119	346	1151	381
1114	339	1139	360
1063	295	1094	335
1056	327	1109	356
1109	291	1157	319
1156	339	1181	368
1197	329	1227	360
1214	310	1258	350
1291	306	1340	346
1272	334	1331	376
1352	285	1379	308
1278	257	1312	287
1257	239	1299	276
1182	243	1216	274
1420	239	1462	279
1380	143	1420	179
1496	165	1533	203
1507	144	1543	180
1527	273	1567	306
1308	153	1360	194
1352	96	1398	127
1201	115	1244	157
1020	147	1056	191
1084	255	1123	282
1104	208	1134	242
1077	211	1124	257
1098	190	1160	234
1138	178	1170	206
1135	115	1168	149
1104	149	1132	176
1035	96	1058	127
1160	85	1207	134
1168	74	1201	105
1022	59	1063	84
979	-2	1010	17
1128	0	1159	11
1238	66	1269	99
1326	52	1369	81
181	-1	216	26
206	368	250	395
433	348	482	379
704	1189	743	1199
849	1190	876	1199
891	1191	927	1199
