x1	y1	x2	y2
1098	381	1127	409
1256	307	1294	340
1339	293	1374	327
1382	326	1410	361
1320	374	1354	405
1431	423	1473	453
1558	406	1594	444
1564	380	1599	406
1500	360	1543	401
1488	338	1516	375
1568	347	1600	377
1553	339	1589	371
1380	298	1423	336
1332	248	1373	293
1302	252	1343	280
1290	226	1325	255
1271	234	1313	262
1172	269	1206	305
1157	307	1193	333
1125	209	1154	243
1077	225	1107	249
1037	131	1076	161
1004	111	1052	143
965	161	996	202
865	83	891	109
898	40	928	82
918	27	949	55
1099	20	1136	45
1097	76	1126	108
1067	107	1109	136
1129	134	1175	163
1160	120	1203	152
1152	196	1194	235
1085	176	1139	203
1196	171	1229	201
1168	54	1208	83
1154	92	1199	128
1201	28	1249	67
1437	37	1465	68
1497	33	1533	50
1545	10	1576	40
1407	0	1445	21
1434	1	1461	10
1368	0	1399	20
1352	97	1376	126
1385	122	1421	156
1556	169	1586	207
1548	219	1581	254
1518	226	1550	267
1420	199	1443	240
1359	194	1399	225
1304	142	1329	173
1265	144	1307	173
1236	119	1279	148
1231	174	1261	205
1226	194	1260	226
1201	208	1236	249
1492	131	1540	156
1323	49	1370	91
1583	55	1600	80
1486	271	1529	300
1587	295	1599	323
1506	456	1542	488
671	28	706	60
1394	407	1427	430
932	432	973	454
938	534	982	564
1067	779	1107	815
854	350	886	375
