x1	y1	x2	y2
351	1076	396	1118
313	1095	348	1122
148	1099	187	1130
216	1124	242	1154
169	1136	195	1162
142	1150	171	1177
76	1184	100	1198
252	1176	291	1198
264	1181	292	1197
283	1153	308	1181
247	1146	276	1170
318	1157	342	1182
466	1089	493	1129
479	1103	519	1143
522	1130	556	1178
508	1082	531	1102
497	1047	538	1095
515	1056	542	1083
522	1027	554	1055
523	1006	560	1041
472	1038	510	1061
490	950	520	978
578	1100	607	1120
568	1127	590	1145
631	1063	653	1086
613	1115	658	1146
659	1098	690	1134
693	1115	729	1151
631	1182	670	1198
773	1106	806	1142
710	1044	742	1066
710	1020	745	1051
723	1021	741	1036
616	995	646	1022
591	985	619	1014
588	982	609	1006
594	931	631	967
653	949	680	970
639	979	662	1000
702	965	738	985
700	939	727	967
671	930	709	957
750	826	788	860
781	800	813	832
817	772	845	799
768	741	812	777
696	733	721	755
831	821	869	865
876	820	915	856
917	881	939	908
924	956	955	986
897	986	938	1041
863	1012	898	1047
801	1047	830	1073
825	1062	862	1093
815	1097	856	1141
855	1101	897	1142
864	1112	889	1140
846	1138	876	1165
796	1150	843	1182
871	1164	901	1188
923	1146	945	1167
927	1182	960	1201
947	1160	971	1186
932	1031	1010	1133
950	1007	974	1036
996	1082	1031	1127
1044	1124	1078	1153
1055	1084	1083	1111
997	1172	1033	1194
1159	1019	1202	1059
1112	1081	1159	1133
1132	1127	1174	1163
1195	1137	1232	1176
1233	1095	1281	1133
1243	1047	1288	1087
1166	1080	1210	1115
1056	948	1078	968
1068	918	1109	956
1078	871	1116	898
998	919	1041	953
953	898	977	934
1022	936	1050	970
1115	947	1143	975
1097	1003	1121	1026
1115	1008	1146	1033
1101	1030	1131	1053
1372	1044	1403	1092
1301	988	1334	1033
1318	946	1340	974
1410	1043	1437	1068
1374	1126	1403	1164
1326	1170	1360	1196
1273	1144	1313	1173
1362	1189	1393	1200
1426	1150	1466	1183
1424	1164	1461	1192
1465	1121	1505	1171
1537	1094	1577	1120
1584	1104	1599	1132
1563	1133	1599	1168
1514	1028	1552	1062
1485	1013	1522	1040
1499	974	1550	1026
1508	1004	1540	1021
1440	965	1473	993
1427	983	1459	1019
1440	1001	1479	1028
1389	899	1420	923
1379	880	1402	900
1363	914	1401	936
1303	892	1329	918
1238	894	1295	932
1336	713	1368	745
1267	642	1301	663
1133	637	1161	665
1108	660	1139	694
1127	684	1153	709
1181	701	1210	732
1142	807	1173	836
1095	764	1123	791
1446	675	1475	711
1457	709	1490	739
1408	843	1435	875
1434	837	1458	862
1400	806	1432	848
1421	780	1464	813
1514	808	1538	833
1576	840	1600	870
1267	781	1304	818
1243	650	1277	674
1229	570	1259	604
1322	638	1347	668
1360	580	1390	616
1410	583	1439	607
1418	597	1451	630
1506	609	1529	636
1530	627	1566	660
1537	660	1575	691
1569	605	1595	632
1013	665	1049	688
1038	655	1058	674
968	687	998	717
957	672	986	699
933	662	976	690
922	704	948	730
917	726	945	756
939	753	964	776
943	781	980	810
941	820	995	850
968	863	998	901
864	651	896	684
1003	622	1032	653
1017	570	1045	601
1054	588	1075	610
1124	582	1156	621
942	574	997	615
1516	566	1552	600
1522	544	1551	569
1546	532	1572	556
1526	421	1584	475
1060	386	1088	412
977	353	1002	375
954	299	991	328
1007	363	1036	391
1086	521	1110	548
1094	522	1135	552
1064	486	1096	513
1049	455	1086	482
964	537	1008	569
930	356	984	402
982	227	1006	251
961	136	987	163
894	175	942	209
945	168	986	206
922	136	964	170
976	111	1007	140
789	88	841	127
796	41	844	82
1048	183	1081	210
1065	142	1118	173
1163	101	1189	124
1183	144	1216	166
1090	78	1133	121
1124	48	1164	72
1051	40	1087	68
1074	17	1106	49
1161	70	1190	90
1236	102	1266	120
1254	107	1283	129
1270	81	1304	112
1254	129	1296	166
1195	185	1233	225
1171	242	1196	269
1114	354	1137	392
1246	239	1275	268
1263	242	1294	264
1275	209	1309	239
1253	263	1282	284
1094	433	1124	453
1139	496	1170	525
1178	471	1200	497
1194	478	1224	504
1211	487	1238	517
1148	548	1175	568
1261	481	1293	509
1280	426	1307	452
1314	452	1338	479
1334	434	1365	463
1335	411	1359	439
1351	327	1387	352
1374	290	1400	319
1360	237	1393	267
1394	349	1435	394
1458	419	1482	443
1449	445	1481	466
1541	348	1578	398
1545	325	1578	352
1552	309	1586	330
1565	397	1599	428
1580	402	1599	433
1468	233	1493	253
1424	200	1455	231
1418	170	1453	199
1407	55	1433	80
1415	42	1440	63
1459	46	1500	82
1501	109	1527	136
1519	187	1545	219
1520	143	1548	174
1536	83	1577	114
1307	50	1342	77
1343	14	1378	35
1253	1	1282	28
1386	-1	1415	12
1368	542	1410	582
936	0	986	33
990	132	1042	172
383	-1	412	18
384	1177	419	1198
1559	-1	1592	9
