x1	y1	x2	y2
1228	808	1258	838
1330	890	1354	911
1238	895	1268	915
1260	889	1286	913
1223	1035	1278	1084
1288	1081	1314	1106
1285	1160	1323	1197
1316	1163	1352	1185
1339	1142	1363	1174
1351	1115	1386	1138
1400	1142	1423	1162
1380	1166	1411	1202
1451	1177	1478	1200
1454	1103	1488	1134
1481	1077	1517	1110
1463	1049	1492	1079
1379	1067	1416	1103
1189	1077	1240	1118
1113	1110	1157	1129
1135	1144	1160	1171
1144	1180	1176	1198
978	1168	1006	1193
1074	1187	1102	1200
1215	1144	1252	1175
1159	1160	1213	1186
929	1132	959	1163
992	1026	1016	1048
996	999	1043	1034
1008	1059	1069	1104
1074	1032	1108	1049
1070	990	1094	1008
1086	988	1119	1016
1076	962	1114	1002
937	963	977	994
952	954	984	975
949	939	976	963
916	899	941	927
867	806	905	843
972	925	1004	950
983	855	1022	889
997	835	1037	861
1002	788	1064	827
999	742	1039	779
925	689	970	730
858	692	897	714
879	735	909	760
913	753	944	790
1095	664	1125	696
886	636	917	671
937	647	958	672
929	624	978	669
862	609	894	629
1168	689	1212	729
1152	700	1190	726
1130	713	1160	744
1209	693	1233	718
1287	677	1321	719
1281	740	1310	767
1266	758	1303	794
1312	836	1335	853
1366	848	1405	883
1397	829	1438	855
1414	804	1442	827
1403	753	1432	786
1432	777	1463	804
1464	788	1506	815
1466	726	1514	765
1528	704	1557	730
1533	720	1557	751
1542	723	1579	750
1549	700	1588	731
1377	670	1419	709
1395	662	1436	689
1483	651	1508	669
1257	644	1283	665
1134	890	1170	921
998	645	1044	688
843	665	889	690
817	677	860	707
1538	760	1573	794
870	486	906	519
941	473	984	508
965	478	991	495
975	494	1008	525
997	502	1049	549
979	545	1011	566
915	561	938	582
1024	573	1056	604
915	436	955	463
949	412	974	430
944	321	974	347
958	260	985	288
992	209	1036	235
964	148	993	174
951	167	1002	200
975	106	1025	146
999	79	1060	113
1027	139	1058	165
1008	43	1036	66
1143	46	1170	75
1165	91	1194	123
1187	72	1222	102
1202	77	1232	101
1204	48	1232	78
1220	52	1254	85
1249	142	1280	169
1140	116	1192	151
1103	147	1152	190
1332	86	1372	114
1365	50	1395	80
1121	404	1154	433
1021	368	1062	391
1197	274	1235	307
1109	250	1157	284
1166	322	1207	344
1165	367	1196	392
1136	374	1179	404
1230	320	1258	347
1266	362	1300	388
1213	428	1245	458
1263	467	1320	508
1151	586	1188	621
1190	584	1238	613
1200	614	1238	648
1227	607	1257	627
1387	555	1426	580
1409	562	1446	598
1424	542	1465	577
1514	568	1539	591
1473	603	1505	626
1487	587	1510	605
1495	599	1517	623
1564	476	1603	514
1444	435	1483	465
1456	458	1488	485
1473	432	1526	480
1391	362	1437	405
1396	262	1427	291
1498	287	1524	322
1514	305	1534	328
1511	217	1553	245
1512	237	1543	272
1481	371	1531	409
1491	357	1541	396
1577	400	1600	433
1528	430	1562	461
1540	415	1571	441
1588	414	1600	433
1577	404	1595	420
1551	160	1593	188
1579	192	1600	229
1462	75	1504	112
1514	41	1544	66
1221	105	1250	143
1338	110	1374	137
1464	280	1499	308
1246	228	1297	266
1040	183	1091	218
1191	148	1230	185
660	321	702	372
1417	31	1467	85
1528	13	1561	56
1314	0	1355	31
1261	0	1307	19
1162	7	1200	34
1044	3	1078	39
915	8	946	36
936	1	976	25
948	-2	974	9
994	0	1029	9
7	477	49	513
0	434	35	464
840	1058	881	1094
894	1037	940	1083
1084	1120	1139	1170
1428	1111	1458	1156
1558	599	1600	644
1321	572	1358	600
1122	521	1169	561
1299	384	1332	417
