x1	y1	x2	y2	celltype
40	655	60	683	3
88	769	129	793	3
183	775	211	804	3
191	846	217	873	3
240	838	273	904	3
273	809	310	877	1
683	664	774	715	3
763	626	834	676	3
865	745	900	812	3
471	771	503	815	3
735	958	765	998	3
651	801	683	836	3
594	692	626	732	3
549	968	569	1000	3
718	598	756	633	3
690	602	720	638	3
772	594	810	630	3
399	611	427	639	2
401	620	430	650	2
508	588	549	611	3
434	593	468	624	2
550	624	582	654	3
511	538	537	561	2
588	632	619	659	2
647	588	686	621	3
715	637	739	664	2
748	689	794	718	2
733	673	764	701	2
811	699	836	729	3
840	727	865	751	2
848	742	876	768	2
862	715	886	738	2
882	718	904	740	2
758	803	790	831	2
714	782	738	810	2
726	728	757	752	2
743	725	771	752	2
559	800	580	826	2
555	732	579	758	2
566	758	592	786	2
591	749	621	778	2
519	767	548	795	2
507	779	534	807	2
416	732	439	761	2
452	702	482	731	2
364	684	395	710	2
345	663	369	690	2
254	644	302	684	3
286	665	313	682	2
285	694	307	711	2
255	709	281	745	3
253	676	295	708	2
189	661	228	684	2
172	655	206	682	2
186	677	211	704	2
211	671	242	698	2
157	693	186	716	2
197	751	218	776	2
83	736	122	776	1
0	794	42	843	1
0	822	20	849	2
7	878	34	912	3
0	897	11	918	2
69	869	93	897	2
113	852	143	878	2
151	815	179	841	3
300	762	327	789	2
336	722	359	747	2
352	759	378	791	2
382	823	414	848	3
311	840	338	870	2
287	798	319	829	2
239	906	273	941	2
83	970	112	991	2
149	975	173	1005	2
360	938	389	964	3
356	954	381	973	2
323	898	355	928	3
312	926	339	954	3
315	962	351	996	3
321	976	362	1008	2
184	957	209	1007	3
202	982	227	1009	2
597	901	627	930	2
609	821	635	841	2
540	664	560	687	2
693	856	718	882	2
624	854	657	876	2
637	889	671	912	2
688	905	710	934	2
629	918	663	947	2
616	971	654	1003	2
658	987	687	1006	2
688	975	722	1001	2
778	935	805	964	3
847	884	877	910	2
884	865	915	891	2
886	884	908	905	2
911	921	935	946	2
848	937	883	961	2
837	507	865	538	2
769	499	803	520	2
761	518	786	543	2
763	467	801	493	2
804	434	832	460	2
887	440	913	464	2
900	416	941	449	2
910	472	947	507	2
931	541	958	565	2
843	540	870	557	3
863	536	890	554	3
873	556	903	576	2
871	635	900	653	2
78	1014	116	1052	2
0	1114	43	1151	3
0	1146	12	1164	2
3	1158	35	1197	2
25	1184	49	1199	2
149	1130	187	1182	3
163	1025	210	1062	3
177	1039	203	1058	2
201	1070	232	1095	3
204	1124	225	1148	3
248	1152	284	1191	3
268	1038	287	1066	2
343	1047	369	1076	2
350	997	377	1024	2
310	1139	376	1183	3
331	1130	357	1198	3
314	1114	344	1138	2
335	1102	364	1130	2
471	1047	495	1073	2
495	1081	539	1120	3
507	970	535	991	3
540	1075	570	1108	2
616	1076	645	1099	2
585	1160	613	1186	2
489	1170	553	1198	1
651	1139	677	1164	2
601	1192	628	1199	2
710	1124	737	1155	2
675	1075	705	1108	2
688	1059	721	1095	2
699	1045	727	1073	2
654	1048	676	1071	3
752	1122	784	1151	3
751	1139	795	1198	1
813	1125	883	1199	1
790	1065	824	1084	3
784	1015	816	1030	3
815	1043	853	1069	3
849	902	884	932	2
1040	685	1131	713	3
1286	698	1352	762	3
1105	878	1163	951	3
1038	837	1089	885	3
996	818	1029	851	3
941	869	1020	918	1
1003	956	1036	986	2
938	976	976	1010	3
934	995	961	1019	2
934	1025	961	1055	2
933	1114	968	1142	2
924	1171	940	1197	2
892	1188	922	1199	2
995	1128	1025	1154	2
1014	1128	1040	1151	2
1011	1109	1044	1135	2
955	1109	1024	1137	3
1074	1126	1109	1156	3
1059	1158	1089	1179	2
1035	1163	1060	1187	2
1023	1185	1051	1202	2
1286	1175	1311	1197	2
1219	1117	1247	1146	2
1414	1166	1445	1194	2
1421	1179	1443	1199	2
1471	1139	1503	1175	3
1203	727	1276	801	1
1257	746	1290	772	2
1106	805	1132	835	2
1080	806	1106	847	3
1080	843	1113	873	2
1036	771	1065	803	2
1030	806	1061	830	2
991	801	1018	824	2
924	765	946	780	2
944	758	972	778	2
1153	812	1180	839	2
1070	730	1093	751	2
1092	729	1128	755	2
1138	702	1169	734	2
1226	830	1259	858	2
1200	882	1227	910	2
1205	921	1233	948	2
1254	903	1315	933	3
1290	887	1364	930	3
1308	880	1332	912	2
1349	951	1377	988	3
1326	984	1359	1065	3
1095	969	1123	993	2
970	963	1002	983	2
993	1002	1022	1023	2
1066	1031	1103	1059	2
1098	996	1135	1023	2
1111	1019	1142	1043	2
1246	1066	1280	1091	2
1333	1087	1359	1118	2
1340	1135	1368	1162	2
1417	1111	1450	1135	2
1401	1027	1441	1060	2
1396	1051	1432	1073	2
1529	1045	1553	1068	2
1555	1145	1595	1179	2
1568	1121	1600	1146	3
1545	1183	1575	1199	2
1499	943	1529	973	2
1482	920	1511	943	2
1406	928	1433	949	2
1365	821	1397	854	3
1470	878	1516	901	3
1497	772	1526	803	2
1526	784	1557	814	2
1553	922	1589	950	2
1593	877	1599	899	2
1511	732	1541	761	2
1495	713	1537	742	2
1486	668	1516	689	2
1412	645	1439	668	2
1391	633	1426	656	2
1375	686	1394	726	3
1359	743	1385	767	2
1252	655	1307	696	2
1214	637	1231	663	2
1233	621	1264	644	2
1213	590	1236	616	2
1288	606	1317	629	2
1124	657	1158	690	2
1044	605	1082	657	3
1057	580	1088	605	2
998	573	1025	601	2
1026	573	1053	599	2
928	354	965	418	3
949	356	976	389	3
966	363	987	393	2
1012	343	1050	378	2
1025	401	1056	425	2
1102	443	1130	471	2
904	342	925	362	2
1160	457	1190	483	2
1126	519	1152	541	2
1214	456	1236	483	3
1214	401	1241	424	2
1072	295	1098	339	3
1101	296	1137	317	2
1141	275	1167	297	2
1189	262	1215	292	2
1099	199	1124	223	2
1116	180	1142	209	2
1030	167	1059	201	2
1089	351	1112	374	2
1096	332	1125	354	2
953	279	987	309	2
948	251	995	272	2
902	257	953	294	2
1236	268	1278	295	2
1251	299	1282	320	2
1286	302	1311	325	2
1278	330	1303	350	2
1285	371	1302	396	2
1276	483	1311	508	2
1345	494	1378	518	2
1276	534	1321	573	2
1391	557	1419	588	3
1561	546	1597	573	3
1517	496	1551	530	2
1524	453	1562	482	2
1494	434	1522	471	3
1565	394	1597	421	2
1591	350	1600	376	2
1450	456	1479	483	2
1377	414	1420	440	3
1413	371	1436	412	3
1363	431	1387	452	2
1318	286	1349	316	2
1339	305	1371	336	2
1454	319	1478	350	2
1448	346	1474	373	2
1485	329	1511	355	2
1470	302	1514	335	2
1515	308	1544	337	2
1541	313	1570	336	2
1571	320	1597	345	2
1292	218	1339	241	3
1289	242	1346	268	3
1264	196	1295	239	3
1370	186	1427	218	3
1429	162	1480	199	3
1445	213	1479	253	2
1184	205	1212	232	2
1160	164	1188	190	2
1186	288	1219	314	2
1080	235	1110	260	2
1073	262	1116	294	2
1158	243	1190	280	2
897	149	934	185	3
1523	135	1602	161	3
1482	161	1543	195	3
1509	176	1546	201	2
1372	67	1404	100	3
1338	28	1369	66	3
1411	-1	1439	30	3
1474	-1	1502	18	2
1452	10	1488	41	2
1516	55	1546	80	2
1566	97	1597	143	3
1306	66	1340	91	3
1325	125	1359	156	3
1277	62	1322	111	1
1248	57	1271	85	2
1102	113	1119	149	3
1092	118	1118	144	2
1135	99	1178	137	3
1041	70	1073	102	2
1040	32	1060	68	3
1023	2	1059	37	2
1002	41	1038	65	2
1028	-1	1056	10	2
962	80	989	100	2
938	136	964	160	2
872	154	904	182	2
816	84	847	109	2
808	43	854	67	3
924	19	956	43	2
919	1	946	24	2
1145	0	1204	25	2
1171	0	1240	26	1
1211	1	1304	31	1
1517	0	1541	9	2
1594	31	1599	55	2
1414	338	1438	363	2
965	0	992	10	2
581	58	611	84	2
702	241	737	271	2
892	93	926	129	2
748	631	841	695	3
261	748	326	833	3
279	975	307	998	2
240	966	325	1014	1
1513	1139	1557	1178	2
1559	1085	1601	1118	2
1535	1014	1595	1046	2
1395	850	1438	884	3
1289	905	1321	949	3
1266	937	1309	964	2
1296	950	1326	968	2
1320	941	1343	958	2
1273	972	1295	991	2
1283	986	1311	1004	2
1318	843	1341	873	2
914	1109	948	1131	2
1166	441	1224	502	1
1457	84	1495	118	2
1406	98	1441	126	2
1570	196	1599	238	2
1537	165	1560	190	2
1373	49	1400	74	2
1531	10	1569	36	2
1084	40	1131	99	1
905	48	934	80	2
672	318	694	350	2
225	29	276	97	1
40	46	80	80	2
16	382	43	399	2
