x1	y1	x2	y2	celltype
519	824	574	877	3
1243	1004	1277	1050	3
1518	1109	1561	1152	2
1575	1050	1599	1097	2
1522	1034	1555	1062	2
1310	1072	1348	1108	2
1248	1071	1274	1101	2
1268	1039	1299	1073	2
1318	958	1348	985	2
1335	952	1366	976	2
1399	971	1431	1000	2
1502	883	1531	917	2
1511	850	1535	887	2
1546	903	1582	941	2
1307	893	1345	930	2
1231	900	1261	931	2
1176	966	1212	1013	2
1088	1066	1114	1094	2
1028	1034	1060	1060	2
1010	1081	1054	1113	2
1000	1171	1026	1198	2
1157	1189	1181	1200	2
1189	813	1226	860	2
1018	794	1044	823	2
1000	778	1036	805	2
928	839	972	873	2
964	865	1030	900	3
882	892	938	926	3
804	916	863	962	3
747	944	788	968	3
586	844	634	884	3
473	748	504	779	3
872	1043	905	1077	2
870	992	904	1017	2
826	965	854	991	2
779	978	804	1001	2
735	1009	769	1036	2
733	1041	767	1074	2
653	1072	679	1104	2
557	1091	593	1123	2
527	1072	559	1105	2
618	878	650	909	2
651	855	680	883	2
670	850	706	883	2
852	819	886	851	2
832	834	875	865	2
1009	711	1039	747	2
964	715	1110	806	1
973	620	1010	666	2
999	583	1037	618	2
1199	580	1232	608	2
1254	544	1282	578	2
1330	729	1356	756	2
1447	743	1483	767	2
1502	703	1532	741	2
1583	529	1599	561	2
1423	463	1453	488	2
956	553	986	593	2
886	577	915	614	2
881	605	916	639	2
743	648	773	681	2
662	704	691	728	2
512	691	544	720	2
460	766	502	811	2
391	680	439	728	2
390	640	423	682	2
458	629	487	664	2
599	522	629	558	2
637	550	675	595	2
766	505	793	547	2
372	839	401	879	2
427	986	456	1022	2
460	950	490	994	3
283	773	332	828	2
315	817	353	856	2
185	909	230	971	2
283	997	305	1025	2
293	996	330	1035	2
274	939	374	1044	1
402	1070	440	1101	2
323	1160	359	1198	2
250	1086	282	1121	2
220	1037	252	1067	2
193	1134	221	1166	2
41	1057	73	1085	2
26	1086	54	1118	2
0	1086	30	1116	2
138	909	174	944	2
106	887	140	918	2
-1	803	40	866	3
33	869	67	900	3
53	851	77	886	2
63	835	101	866	2
119	802	152	834	2
145	776	175	807	2
85	781	124	811	2
73	751	107	786	2
43	746	78	785	2
60	708	102	751	2
732	352	768	388	2
857	322	894	351	3
904	346	935	380	3
987	401	1010	440	3
784	286	818	317	2
879	243	916	274	2
1036	366	1065	399	2
1076	354	1113	385	2
967	428	997	459	2
1196	345	1222	371	2
1207	309	1232	340	2
1236	283	1278	331	2
1251	369	1287	400	2
1273	403	1307	435	2
1421	160	1447	189	2
1448	143	1482	175	2
1477	239	1518	283	2
1470	302	1509	337	2
1302	195	1337	224	2
1295	82	1336	121	2
1410	73	1452	105	2
1284	48	1321	81	2
1225	13	1268	44	2
1171	37	1206	68	2
1136	40	1171	72	2
1117	17	1154	51	2
1077	21	1129	61	2
1283	-1	1359	52	1
273	0	405	96	1
