x1	y1	x2	y2
964	1158	1000	1180
935	1184	974	1199
1038	962	1083	1003
1082	959	1108	982
1043	1015	1067	1040
1064	1086	1084	1102
1093	1091	1113	1114
1118	1090	1142	1110
1175	1042	1202	1072
1222	1016	1252	1062
1234	1078	1256	1096
1219	1102	1238	1131
1275	1069	1299	1093
1211	956	1240	980
1282	956	1300	973
1275	995	1294	1017
1181	892	1203	918
1100	868	1121	897
1091	892	1119	916
1071	924	1100	953
1034	879	1070	901
1015	838	1040	865
961	861	983	883
1040	754	1066	776
1004	736	1030	757
1003	767	1029	790
1111	704	1137	731
1118	682	1143	704
1097	764	1125	787
1133	766	1156	791
1154	773	1179	799
1163	747	1186	772
1176	778	1196	802
1254	851	1280	877
1324	851	1348	879
1312	823	1339	849
1315	800	1338	822
1264	786	1295	810
1333	773	1355	794
1330	751	1359	778
1276	720	1307	747
1291	907	1313	934
1317	888	1339	914
1393	864	1420	892
1494	896	1525	924
1414	945	1447	972
1394	930	1417	952
1403	1017	1428	1044
1395	1048	1419	1072
1371	1114	1401	1136
1535	1027	1563	1051
1568	1105	1591	1132
1559	1133	1590	1166
1446	1166	1473	1187
1522	1184	1560	1198
1434	1027	1463	1056
1313	1179	1344	1202
1583	922	1599	954
1562	944	1584	965
1541	915	1569	940
1546	796	1570	824
1446	761	1471	782
1462	793	1489	814
1411	756	1439	780
1426	717	1457	758
1522	732	1550	764
1496	695	1525	723
1510	650	1540	676
1552	685	1590	721
1494	615	1531	644
1499	606	1528	631
1499	592	1534	618
1524	604	1556	636
1460	609	1491	649
1444	599	1475	624
1366	656	1396	694
1547	726	1566	755
1248	680	1277	706
1240	662	1270	681
1274	637	1294	662
1332	603	1355	627
1181	660	1227	681
1155	609	1187	642
1186	616	1216	641
1168	592	1198	616
1124	599	1151	623
1060	602	1089	622
1048	549	1074	580
1015	566	1042	589
964	519	990	549
933	464	959	489
981	356	1018	383
992	326	1020	357
975	226	1005	259
1003	200	1043	230
1002	131	1031	154
989	146	1020	174
964	150	992	175
977	121	1004	150
959	99	988	124
1010	74	1039	107
1042	69	1071	89
1016	79	1052	120
983	44	1017	70
983	19	1016	45
1103	-1	1134	21
1139	74	1166	115
1434	536	1459	559
1422	553	1447	580
1467	569	1489	594
1545	521	1584	553
1549	480	1577	507
1550	493	1577	517
1418	471	1445	504
1451	441	1485	472
1434	483	1483	522
1500	440	1535	468
1521	411	1564	444
1317	462	1354	491
1295	464	1314	480
1298	510	1325	533
1230	488	1255	513
1238	555	1262	582
1292	540	1319	563
1400	417	1430	444
1387	377	1409	400
1354	401	1381	428
1304	425	1341	452
1296	369	1324	399
1276	373	1300	394
1282	342	1303	366
1285	314	1316	349
1364	280	1402	324
1252	229	1301	258
1180	192	1210	227
1149	180	1176	201
1100	204	1135	235
1067	263	1099	287
1122	273	1152	301
1059	326	1089	352
1172	402	1198	425
1151	448	1180	474
1202	493	1226	519
1096	534	1117	560
1143	535	1166	558
1139	552	1159	577
1134	572	1152	590
1148	570	1169	590
1098	582	1123	608
1177	553	1197	575
1201	401	1228	432
1196	387	1219	401
1167	347	1188	373
1134	324	1165	355
1196	32	1234	66
1212	32	1237	51
1158	0	1200	19
1266	31	1286	54
1270	97	1297	119
1242	137	1274	164
1312	95	1342	124
1331	63	1364	86
1358	42	1382	64
1303	0	1329	18
1382	0	1417	12
1393	18	1423	49
1446	11	1478	33
1569	91	1596	118
1559	143	1596	164
1475	102	1504	154
1449	83	1477	116
1492	89	1519	114
1379	81	1412	114
1355	146	1388	165
1399	134	1425	158
1409	150	1435	183
1407	196	1432	225
1397	231	1425	258
1349	153	1386	191
1332	198	1362	218
1457	304	1489	336
1499	342	1523	364
1510	277	1541	313
1525	258	1545	275
1535	291	1559	320
1563	260	1585	278
1579	292	1600	310
20	869	64	904
