x1	y1	x2	y2
1172	1054	1209	1087
1234	1049	1260	1086
1271	1059	1297	1086
1280	1137	1301	1164
1284	1110	1326	1148
1317	1137	1348	1171
1257	1151	1301	1184
1334	1073	1358	1094
1408	1090	1437	1119
1390	1138	1425	1171
1503	1128	1536	1161
1380	1002	1404	1028
1548	1141	1590	1180
1543	1169	1570	1194
1552	1188	1573	1200
1417	1156	1434	1174
1504	1059	1542	1095
1506	1019	1560	1063
1550	1041	1575	1056
1562	1027	1594	1068
1566	1013	1598	1042
1541	989	1571	1019
1564	978	1592	1010
1569	980	1599	1008
1439	882	1462	916
1453	945	1492	982
1341	975	1361	1000
1346	951	1365	972
1289	905	1313	936
1296	950	1333	987
1318	1003	1345	1029
1251	995	1284	1026
1230	901	1261	934
1099	891	1124	920
1107	919	1131	938
1069	904	1100	936
1072	887	1105	918
1085	872	1108	893
1064	815	1094	843
1101	826	1134	866
1100	804	1124	825
1106	785	1136	807
1059	783	1088	806
1026	756	1051	785
1064	717	1088	742
1032	615	1062	649
1145	689	1168	716
1106	675	1131	693
1247	708	1281	735
1165	775	1194	803
1210	822	1242	844
1216	790	1242	820
1242	790	1282	824
1286	770	1324	810
1292	735	1333	766
1434	741	1461	769
1495	781	1521	805
1580	721	1600	759
1451	709	1478	725
1445	723	1474	756
1340	685	1371	711
1342	656	1376	681
1448	615	1480	643
1466	635	1492	658
1499	632	1519	648
1540	618	1566	641
1056	504	1080	533
1067	513	1090	541
1025	462	1050	485
1077	469	1103	494
1008	500	1039	547
976	428	1022	470
1010	363	1034	392
1288	642	1315	673
1287	629	1310	663
1279	594	1312	626
1244	592	1280	628
1225	582	1253	612
1193	604	1229	631
1174	630	1214	667
1090	579	1126	607
1111	541	1135	561
1123	495	1161	537
1241	489	1268	514
1249	522	1275	547
1286	488	1313	525
1418	463	1443	482
1502	463	1527	493
1504	514	1534	546
1485	490	1519	521
1474	538	1504	569
1496	403	1517	444
1201	316	1251	343
1195	301	1226	333
1135	300	1161	330
1126	360	1152	384
924	556	946	578
1257	557	1287	596
1306	551	1327	576
1301	576	1323	602
986	166	1011	193
991	202	1014	228
984	224	1017	250
1070	199	1105	238
1051	175	1078	201
1076	171	1098	208
1118	165	1148	193
1164	194	1191	223
1160	174	1206	215
1279	266	1324	307
1338	266	1370	285
1352	266	1379	295
1377	275	1403	320
1515	317	1543	347
1490	289	1526	337
1514	278	1543	299
1591	361	1601	383
1572	449	1599	480
1583	563	1599	596
1375	202	1403	233
1379	239	1404	262
1393	188	1420	237
1465	154	1495	184
1481	150	1509	183
1420	116	1444	142
1376	89	1407	125
1367	106	1395	134
1344	173	1368	203
1233	148	1254	170
1276	98	1300	120
1311	53	1342	84
1331	22	1351	55
1326	0	1358	12
1224	0	1258	12
1140	23	1170	43
1035	56	1061	77
1221	11	1250	34
1368	22	1394	45
1428	6	1458	34
1463	110	1492	141
1527	221	1556	259
1483	6	1510	34
1498	13	1527	46
1578	31	1599	56
1581	13	1598	34
1156	84	1178	114
1125	84	1165	127
1081	79	1113	113
1091	95	1127	127
1097	125	1121	158
1104	75	1132	107
1102	7	1130	29
747	249	777	278
591	450	610	479
870	612	911	639
1	720	24	754
706	1011	730	1047
1098	473	1125	499
1195	243	1256	286
1180	81	1216	111
