x1	y1	x2	y2	celltype
1140	172	1196	210	3
51	1	87	35	2
-1	121	24	155	2
215	0	254	22	2
271	11	300	42	2
252	73	279	103	2
301	113	326	143	2
480	35	508	67	2
472	68	501	96	2
440	92	478	122	2
369	61	402	93	2
486	97	516	125	2
530	95	566	131	2
236	168	275	204	2
125	124	162	146	2
103	145	143	184	2
2	222	32	254	2
-2	267	28	298	2
0	293	16	324	2
127	326	154	356	2
179	310	210	342	2
210	308	242	334	2
243	315	271	340	2
432	313	461	342	2
456	301	482	329	2
349	391	384	420	2
120	434	156	458	2
0	482	27	511	2
414	398	451	429	2
663	189	698	218	2
676	207	704	240	2
682	116	708	146	2
707	97	738	124	2
749	59	794	80	2
829	28	861	54	2
863	6	907	34	2
877	87	907	115	2
947	72	975	104	2
954	54	984	80	2
1045	13	1079	46	2
1053	-1	1082	11	2
1109	31	1145	71	2
1277	19	1305	44	2
1308	35	1342	66	2
1132	150	1167	177	2
1259	248	1300	275	2
1258	276	1283	298	2
1419	196	1446	225	2
1398	135	1434	170	2
1227	147	1283	227	3
1194	150	1262	215	3
730	222	763	254	2
767	228	797	254	2
881	240	908	267	2
919	160	952	184	2
1045	107	1073	133	2
1033	262	1075	314	2
832	261	870	302	2
710	302	748	342	2
705	323	741	359	2
788	330	826	361	2
870	328	905	356	2
891	314	916	361	2
929	323	964	352	2
963	344	992	369	2
1024	353	1050	384	2
1044	384	1073	414	2
1115	456	1142	491	2
1341	464	1368	495	2
1382	544	1414	577	2
1105	567	1133	602	2
1081	583	1121	616	2
1063	632	1096	672	2
992	442	1029	471	2
1009	457	1040	492	2
1254	628	1280	657	2
1278	621	1308	648	2
1277	670	1303	696	2
1264	694	1297	724	2
1241	668	1271	697	2
1037	736	1063	765	2
1180	772	1212	803	2
1296	813	1325	848	2
876	661	912	691	2
861	614	892	640	2
879	586	913	612	2
879	509	909	543	2
752	436	787	487	2
724	381	756	409	2
611	420	648	455	2
660	491	693	518	3
574	545	605	572	2
729	628	758	659	2
706	653	741	688	2
641	698	671	730	2
832	700	866	732	2
855	742	880	771	2
1064	379	1104	425	2
404	486	446	525	2
431	512	478	541	2
544	610	575	644	2
351	717	386	764	2
770	763	798	791	2
823	748	854	775	2
54	597	94	623	2
117	783	146	813	2
519	788	564	827	2
412	795	439	824	2
493	587	534	622	2
123	891	152	915	2
149	956	186	978	2
159	994	196	1028	2
0	1089	16	1122	2
145	1154	178	1180	2
35	1165	85	1202	2
-1	1131	72	1176	1
0	1014	30	1099	1
0	881	30	943	1
0	879	30	904	2
-2	1132	24	1162	2
64	651	90	678	2
28	723	60	758	3
7	706	44	751	3
312	757	350	789	2
141	516	175	548	2
268	457	303	499	2
299	1053	329	1086	2
390	1075	414	1102	2
348	909	377	936	2
361	859	386	887	2
414	914	445	945	2
445	889	487	924	2
530	1067	577	1097	2
447	1129	476	1171	3
579	1065	616	1095	3
587	1093	618	1133	3
758	948	806	982	2
707	950	748	989	2
867	1016	896	1048	2
864	851	898	897	2
935	840	980	884	2
1016	1112	1049	1144	2
928	1189	959	1200	2
748	1172	804	1199	1
1079	1061	1120	1094	2
1100	807	1134	838	2
1121	877	1156	911	2
1146	963	1205	1000	2
1230	1057	1269	1086	2
1185	925	1263	998	3
1094	1060	1161	1120	3
1349	864	1378	893	2
1348	892	1377	925	2
1314	1046	1351	1076	2
1329	1101	1356	1129	2
1368	1052	1409	1083	2
1468	883	1504	917	2
1544	990	1580	1022	2
1586	926	1600	954	2
1474	681	1512	717	2
1434	707	1472	742	2
1468	706	1560	803	2
1500	600	1527	638	2
1539	480	1568	508	2
1563	461	1590	485	2
1460	345	1487	371	2
1466	317	1498	349	2
1501	318	1535	353	2
1585	332	1599	363	2
1589	392	1598	421	2
1537	190	1569	220	2
1537	149	1569	179	2
1531	109	1560	134	2
1511	93	1544	128	2
1481	97	1512	132	2
1465	81	1496	112	2
1472	130	1498	160	2
1532	25	1569	56	2
1570	28	1600	62	2
1518	0	1552	23	2
1308	0	1367	31	1
1300	466	1346	498	2
670	300	700	330	2
