x1	y1	x2	y2
1259	725	1289	750
1304	737	1337	764
1329	738	1356	771
1347	749	1371	776
1354	725	1383	749
1221	931	1245	957
1191	954	1217	972
1272	971	1293	1004
1301	948	1321	972
1310	924	1335	950
1332	889	1351	926
1348	947	1376	972
1352	901	1381	931
1334	985	1361	1010
1499	979	1526	1006
1491	1006	1518	1033
1519	996	1543	1022
1530	1011	1565	1045
1525	1039	1580	1081
1587	895	1599	927
1573	818	1599	857
1485	777	1511	822
1507	789	1538	821
1492	743	1514	766
1481	816	1514	856
1484	850	1508	881
1485	876	1508	897
1039	694	1068	717
1067	678	1090	701
1050	665	1079	693
1044	645	1073	675
985	774	1012	794
1084	783	1111	807
1016	825	1045	857
1018	790	1038	818
991	787	1020	811
964	801	999	823
945	767	976	795
990	633	1025	660
1010	607	1037	634
1003	583	1036	613
1110	592	1139	616
1139	595	1169	627
1164	621	1198	664
1221	602	1242	627
1250	633	1282	664
1271	618	1297	642
1240	654	1265	677
1237	670	1263	692
1287	651	1313	677
1376	685	1403	716
1403	711	1423	735
1480	713	1502	742
1489	684	1514	712
1516	684	1541	720
1575	685	1597	710
1426	641	1459	680
1446	617	1475	641
1459	592	1495	635
1481	592	1507	622
1432	588	1462	604
1496	607	1520	629
1462	644	1493	675
1493	651	1516	682
1420	555	1452	596
1368	582	1415	620
1392	583	1415	600
1335	574	1361	597
1294	573	1329	602
1304	534	1331	568
1265	527	1295	564
1236	522	1261	556
1220	555	1246	583
1080	573	1102	597
1066	548	1090	571
1042	537	1070	564
1010	549	1042	578
979	563	1005	585
980	468	1003	497
1047	434	1069	457
1066	438	1091	465
986	315	1023	359
1033	328	1059	348
1042	361	1075	387
1065	381	1086	402
1108	501	1169	548
1144	483	1172	518
1115	471	1145	501
1247	504	1280	527
1344	491	1372	516
1350	523	1383	555
1346	549	1383	575
1402	485	1444	538
1520	460	1564	497
1543	441	1571	468
1523	424	1556	449
1553	397	1588	422
1562	418	1588	443
1583	463	1599	489
1475	403	1507	442
1448	389	1475	411
1488	255	1524	283
1512	252	1537	275
1516	226	1547	259
1431	248	1455	272
1470	308	1496	331
1397	306	1435	346
1360	307	1391	340
1290	333	1316	361
1309	317	1341	350
1279	238	1309	269
1327	204	1361	237
1408	174	1436	216
1368	259	1399	285
1450	157	1474	180
1114	282	1148	331
1111	286	1133	314
1048	273	1087	316
1096	225	1119	250
1112	249	1143	275
1139	233	1173	264
1159	221	1178	239
1167	213	1202	248
1092	183	1132	221
1139	156	1177	207
1188	193	1225	226
1064	172	1096	215
1052	164	1092	200
1007	173	1032	196
1009	111	1035	137
1039	135	1073	164
1115	108	1145	128
1149	99	1177	120
1156	106	1186	134
1402	156	1423	177
1382	181	1405	200
1349	179	1379	208
1315	188	1345	215
1505	99	1538	127
1435	94	1465	125
1379	111	1406	146
1394	120	1419	152
1047	55	1073	73
1023	36	1065	71
1008	29	1046	58
1029	21	1063	43
1024	73	1052	95
1127	0	1162	14
1057	1	1086	9
957	1	994	19
1325	6	1351	27
1339	22	1377	46
1304	19	1323	39
1302	32	1328	57
1274	45	1304	64
1304	73	1330	93
1360	84	1392	116
1372	73	1417	108
1443	44	1468	71
1415	67	1463	118
1511	51	1555	91
1202	0	1232	7
1455	1	1487	6
1501	1	1535	19
1582	172	1599	202
1574	200	1600	228
1574	218	1596	246
1536	475	1578	513
647	127	700	166
105	19	143	51
187	338	226	374
63	324	95	363
207	580	240	616
472	807	502	831
1435	775	1481	812
1374	517	1423	555
1582	495	1600	531
1571	611	1598	637
1252	206	1295	230
1482	116	1513	144
