x1	y1	x2	y2	celltype
676	850	704	878	2
832	793	869	839	3
762	848	816	884	3
722	857	777	899	3
828	717	859	754	3
733	621	775	658	3
818	681	845	716	3
604	562	681	621	1
640	586	667	605	2
733	578	764	604	3
787	636	809	655	2
751	667	779	692	2
871	595	900	630	2
837	848	875	887	2
765	800	802	839	2
798	808	827	839	2
793	771	825	810	2
759	980	783	1025	2
786	1018	829	1047	2
539	625	568	677	2
562	643	592	673	2
551	544	577	573	2
234	618	257	640	2
32	777	51	794	2
0	580	27	613	1
24	1006	58	1038	2
31	981	133	1040	1
93	958	211	1023	1
93	973	137	1037	3
18	977	79	1045	3
115	1053	180	1110	3
41	1036	78	1065	2
6	1049	33	1073	2
201	976	229	1004	2
131	994	158	1016	2
125	977	157	994	2
163	1025	201	1043	2
1	1091	35	1112	2
0	1112	12	1148	2
172	1131	191	1151	2
195	1115	235	1161	2
125	1161	181	1200	1
195	1161	280	1198	1
183	1019	287	1102	1
270	962	351	1019	1
272	969	296	1006	2
298	968	324	996	2
296	948	336	980	2
329	972	364	1002	2
293	1054	331	1092	2
339	1087	362	1115	2
361	1062	386	1084	2
338	1035	387	1078	3
422	936	450	963	2
465	1057	562	1107	1
520	1059	646	1177	1
532	1090	569	1130	2
604	1069	638	1106	2
641	924	680	969	2
621	948	664	990	3
455	1139	486	1172	2
597	1146	638	1190	2
398	1026	458	1054	3
700	1028	753	1135	1
756	1043	787	1078	2
759	1130	790	1163	2
460	1189	492	1200	2
722	1194	741	1199	2
802	1183	839	1200	1
785	1015	872	1079	1
824	1017	865	1055	2
189	1037	269	1089	1
811	728	831	746	2
824	747	844	765	2
920	761	958	796	2
961	739	991	784	3
958	713	992	735	3
979	699	1030	740	2
895	703	923	728	2
911	628	965	658	2
1049	681	1095	712	2
886	901	917	959	3
929	986	961	1042	3
998	1127	1039	1149	3
997	1081	1026	1116	3
993	986	1024	1016	3
1016	937	1053	987	3
1099	1031	1130	1068	3
929	1102	986	1164	1
916	1094	941	1123	2
947	1155	976	1186	2
913	952	964	982	2
907	914	961	956	2
1042	811	1084	834	2
1033	824	1056	848	2
1071	776	1105	802	2
1121	749	1154	776	2
1167	794	1234	913	1
1217	743	1244	794	3
1180	759	1212	784	2
1148	868	1189	908	2
1147	894	1190	926	2
1251	947	1284	988	2
1133	958	1169	990	2
1087	898	1113	935	2
1032	895	1063	931	2
1062	955	1091	976	2
1036	931	1066	965	2
1163	1082	1195	1104	3
1140	1081	1170	1120	2
1043	1085	1070	1113	3
1039	1096	1065	1122	2
1146	1117	1203	1162	2
1230	1092	1263	1126	2
1205	1077	1230	1107	2
1196	1128	1227	1162	2
1205	1143	1236	1179	2
1184	1171	1220	1197	2
1211	1172	1259	1199	2
1252	1157	1281	1184	2
1279	1135	1307	1163	2
1319	1092	1361	1144	3
1353	1158	1397	1198	2
1367	1068	1388	1116	3
1375	1053	1421	1108	3
1396	1066	1419	1096	2
1420	1064	1441	1085	2
1416	1108	1440	1138	2
1443	1079	1504	1122	3
1416	1039	1464	1099	3
1434	996	1465	1021	2
1420	1010	1458	1057	2
1551	991	1593	1031	2
1548	1114	1598	1193	1
1557	1181	1585	1198	2
1422	920	1446	949	2
1439	940	1470	968	2
1464	925	1505	955	2
1472	949	1505	974	2
1523	899	1548	926	2
1510	861	1541	895	2
1480	844	1515	879	2
1489	770	1510	801	3
1495	785	1528	836	3
1562	788	1586	816	2
1561	812	1595	853	2
1443	810	1472	836	2
1426	810	1453	840	2
1403	817	1431	847	2
1355	710	1384	738	2
1479	682	1518	709	2
1469	657	1522	688	3
1557	660	1599	688	3
1385	610	1465	664	3
914	551	945	595	2
898	598	923	622	2
924	611	950	633	2
947	582	976	616	2
717	639	753	665	2
982	566	1016	598	2
1035	517	1069	541	2
1027	587	1063	619	2
1114	589	1143	614	2
1210	635	1237	667	2
1278	595	1302	622	2
1304	556	1338	593	2
1333	542	1373	585	3
1252	381	1308	464	3
1268	444	1363	534	1
1220	481	1273	516	3
1263	465	1303	505	3
1348	455	1377	484	2
1400	459	1430	487	2
1426	444	1469	488	3
1507	513	1538	552	2
1539	553	1564	592	2
1558	580	1594	616	2
1533	476	1560	510	2
1521	454	1558	491	2
1462	472	1499	499	2
1410	401	1452	436	2
1158	420	1191	448	2
1115	448	1148	477	2
1083	466	1122	500	2
1068	452	1093	476	2
1041	387	1073	417	2
1022	404	1066	438	2
1075	426	1110	458	2
1302	499	1335	522	2
1562	475	1594	512	2
1551	407	1579	430	2
1528	409	1561	440	2
1580	384	1600	404	2
1470	378	1526	423	2
1383	356	1437	416	1
1443	303	1482	330	2
1389	340	1408	358	2
1419	325	1453	359	2
1511	306	1540	345	2
1302	364	1337	388	2
1220	379	1246	409	2
1150	356	1174	381	2
1078	321	1106	345	2
1020	312	1052	330	2
898	308	934	331	2
923	205	987	263	1
923	156	969	180	2
1005	103	1039	130	2
1054	77	1081	109	2
976	189	1007	221	2
1018	202	1048	233	2
1032	226	1061	257	2
1057	252	1084	282	2
1072	242	1100	267	2
1081	264	1116	296	2
1092	248	1132	270	2
1105	280	1148	305	2
1157	232	1189	266	2
1182	287	1209	316	2
1216	302	1248	332	2
1255	272	1279	305	2
1207	222	1242	253	2
1233	187	1264	218	2
1204	146	1241	178	2
1087	176	1129	213	2
1233	120	1262	151	2
1321	178	1352	206	2
1342	252	1381	278	3
1311	238	1342	263	3
1330	284	1357	307	2
1350	279	1374	301	2
1395	272	1427	309	2
1549	271	1568	298	2
1543	251	1572	279	2
1582	260	1600	286	2
1589	192	1598	212	2
1418	32	1501	63	3
1504	0	1561	19	3
1294	14	1354	42	3
1259	9	1361	37	3
1047	-1	1083	36	1
951	2	991	24	2
978	43	1016	68	2
1013	42	1044	69	2
1088	19	1119	42	2
1132	29	1166	55	2
1158	47	1192	81	2
1197	67	1224	87	2
1269	97	1295	122	2
1356	81	1391	110	3
1421	112	1471	132	3
1400	134	1433	165	2
1357	156	1418	196	1
1336	152	1364	173	2
1432	129	1470	166	2
1462	119	1488	143	2
1500	88	1541	108	2
1524	104	1557	127	2
1546	118	1574	146	2
1575	70	1599	101	2
1592	102	1599	122	2
1512	48	1549	71	3
1418	15	1451	40	2
1466	0	1505	17	2
1556	0	1583	8	2
1271	34	1300	61	2
1293	36	1323	55	2
1060	0	1098	13	2
1120	0	1146	10	2
1141	0	1170	7	2
1171	0	1196	8	2
1222	0	1248	9	2
1526	213	1558	246	2
1497	373	1520	389	2
1144	121	1177	150	2
1150	529	1204	600	3
611	96	654	128	2
917	115	937	141	2
212	343	237	372	2
147	740	204	779	2
152	682	182	704	2
639	929	670	971	2
1343	700	1377	734	2
1416	623	1449	657	2
1435	633	1466	652	2
1425	643	1457	682	2
1345	578	1371	624	3
1370	0	1445	27	3
1555	10	1599	32	3
